data_file,algorithm,sample_size,train_test,subject,accuracy,precision,recall,order
amount_1,rf,25,testing,1-25,0.89,0.9407142857142857,0.8833333333333334,Random
amount_1,rf,25,testing,1-26,0.98,0.975,1,Random
amount_1,rf,25,testing,1-29,0.92,0.8758333333333334,1,Random
amount_1,rf,25,testing,1-30,0.92,0.9509920634920634,0.9509920634920634,Random
amount_1,rf,25,testing,1-31,0.9,0.931657848324515,0.9280952380952381,Random
amount_1,rf,25,testing,1-32,0.86,0.799642857142857,0.98,Random
amount_1,rf,25,testing,1-37,0.96,0.9523809523809523,0.9857142857142857,Random
amount_1,rf,25,testing,1-38,0.93,0.9464285714285714,0.9589285714285714,Random
amount_1,rf,25,testing,1-40,0.9,0.9611111111111111,0.9078571428571428,Random
amount_1,rf,25,testing,1-41,0.99,0.9888888888888889,1,Random
amount_1,rf,25,testing,1-42,0.86,0.8628571428571428,0.8833333333333333,Random
amount_1,rf,25,testing,1-44,0.98,0.975,1,Random
amount_1,rf,25,testing,1-45,0.88,0.9157142857142857,0.9178571428571428,Random
amount_1,rf,25,testing,1-46,0.93,0.9004761904761904,0.98,Random
amount_1,rf,25,testing,1-47,0.91,0.9496031746031746,0.932142857142857,Random
amount_1,rf,25,testing,1-48,0.9400000000000001,0.9416666666666667,0.9633333333333333,Random
amount_1,rf,25,testing,1-50,0.87,0.9084920634920635,0.9339285714285714,Random
amount_1,rf,25,testing,1-51,0.9400000000000001,0.9708333333333333,0.9478174603174603,Random
amount_1,rf,25,testing,1-52,0.91,0.9523809523809523,0.8990476190476189,Random
amount_1,rf,25,testing,1-53,1,1,1,Random
amount_1,rf,25,testing,1-55,0.94,0.9541666666666667,0.9708333333333333,Random
amount_1,rf,25,testing,1-56,0.9,0.9367283950617284,0.9413888888888889,Random
amount_1,rf,25,testing,1-58,0.93,0.9888888888888889,0.9242063492063493,Random
amount_1,rf,25,testing,1-59,0.95,0.9652777777777778,0.9763888888888889,Random
amount_1,rf,25,testing,1-61,0.79,0.8026190476190476,0.825,Random
amount_1,rf,25,testing,1-62,0.88,0.9125396825396825,0.9061904761904761,Random
amount_1,rf,25,testing,1-64,0.98,0.969047619047619,1,Random
amount_1,rf,25,testing,1-65,0.87,0.956547619047619,0.8565476190476189,Random
amount_1,rf,25,testing,1-66,0.97,0.9466666666666667,1,Random
amount_1,rf,25,testing,1-67,0.9400000000000001,0.93,0.9216666666666667,Random
amount_1,rf,25,testing,1-68,0.89,0.8633333333333333,0.9571428571428571,Random
amount_1,rf,25,testing,1-69,0.99,1,0.9857142857142857,Random
amount_1,rf,25,testing,1-70,0.93,0.9089285714285714,0.95,Random
amount_1,rf,25,testing,1-71,0.9,0.8649206349206349,0.95,Random
amount_1,rf,25,testing,1-72,0.92,0.8957142857142857,0.9633333333333333,Random
amount_1,rf,25,testing,1-73,0.89,0.8533333333333333,0.935,Random
amount_1,rf,25,testing,1-74,0.86,0.8230952380952381,0.8573809523809524,Random
amount_1,rf,25,training,1-10,1,1,1,Random
amount_1,rf,25,training,1-11,1,1,1,Random
amount_1,rf,25,training,1-13,1,1,1,Random
amount_1,rf,25,training,1-14,1,1,1,Random
amount_1,rf,25,training,1-15,1,1,1,Random
amount_1,rf,25,training,1-16,1,1,1,Random
amount_1,rf,25,training,1-18,1,1,1,Random
amount_1,rf,25,training,1-19,1,1,1,Random
amount_1,rf,25,training,1-20,1,1,1,Random
amount_1,rf,25,training,1-21,1,1,1,Random
amount_1,rf,25,training,1-22,1,1,1,Random
amount_1,rf,25,training,1-23,1,1,1,Random
amount_1,rf,25,training,1-24,1,1,1,Random
amount_1,rf,25,training,1-25,1,1,1,Random
amount_1,rf,25,training,1-26,1,1,1,Random
amount_1,rf,25,training,1-29,1,1,1,Random
amount_1,rf,25,training,1-30,1,1,1,Random
amount_1,rf,25,training,1-31,1,1,1,Random
amount_1,rf,25,training,1-32,1,1,1,Random
amount_1,rf,25,training,1-37,1,1,1,Random
amount_1,rf,25,training,1-38,1,1,1,Random
amount_1,rf,25,training,1-40,1,1,1,Random
amount_1,rf,25,training,1-41,1,1,1,Random
amount_1,rf,25,training,1-42,1,1,1,Random
amount_1,rf,25,training,1-44,1,1,1,Random
amount_1,rf,25,training,1-45,1,1,1,Random
amount_1,rf,25,training,1-46,1,1,1,Random
amount_1,rf,25,training,1-47,1,1,1,Random
amount_1,rf,25,training,1-48,1,1,1,Random
amount_1,rf,25,training,1-50,1,1,1,Random
amount_1,rf,25,training,1-51,1,1,1,Random
amount_1,rf,25,training,1-52,1,1,1,Random
amount_1,rf,25,training,1-53,1,1,1,Random
amount_1,rf,25,training,1-55,1,1,1,Random
amount_1,rf,25,training,1-56,1,1,1,Random
amount_1,rf,25,training,1-58,1,1,1,Random
amount_1,rf,25,training,1-59,1,1,1,Random
amount_1,rf,25,training,1-61,1,1,1,Random
amount_1,rf,25,training,1-62,1,1,1,Random
amount_1,rf,25,training,1-64,1,1,1,Random
amount_1,rf,25,training,1-65,1,1,1,Random
amount_1,rf,25,training,1-66,1,1,1,Random
amount_1,rf,25,training,1-67,1,1,1,Random
amount_1,rf,25,training,1-68,1,1,1,Random
amount_1,rf,25,training,1-69,1,1,1,Random
amount_1,rf,25,training,1-70,1,1,1,Random
amount_1,rf,25,training,1-71,1,1,1,Random
amount_1,rf,25,training,1-72,1,1,1,Random
amount_1,rf,25,training,1-73,1,1,1,Random
amount_1,rf,25,training,1-74,1,1,1,Random
amount_1,rf,30,testing,1-10,0.93,0.9047619047619047,0.95,Random
amount_1,rf,30,testing,1-11,0.93,1,0.908531746031746,Random
amount_1,rf,30,testing,1-13,0.93,0.923611111111111,0.9857142857142857,Random
amount_1,rf,30,testing,1-14,0.91,0.902689594356261,0.9732142857142857,Random
amount_1,rf,30,testing,1-15,0.92,0.9225,0.9216666666666667,Random
amount_1,rf,30,testing,1-16,0.91,0.9404320987654321,0.9541666666666667,Random
amount_1,rf,30,testing,1-18,0.86,0.9093650793650793,0.8761904761904761,Random
amount_1,rf,30,testing,1-19,0.85,0.8922619047619047,0.8764285714285714,Random
amount_1,rf,30,testing,1-20,0.8200000000000001,0.8141666666666666,0.899047619047619,Random
amount_1,rf,30,testing,1-21,0.73,0.8766666666666667,0.7765873015873016,Random
amount_1,rf,30,testing,1-22,0.98,1,0.9722222222222222,Random
amount_1,rf,30,testing,1-23,0.95,0.9339285714285714,1,Random
amount_1,rf,30,testing,1-24,0.88,0.944047619047619,0.8679761904761905,Random
amount_1,rf,30,testing,1-25,0.85,0.841547619047619,0.87,Random
amount_1,rf,30,testing,1-26,0.92,0.9714285714285714,0.9073809523809524,Random
amount_1,rf,30,testing,1-29,0.91,0.8714285714285714,0.98,Random
amount_1,rf,30,testing,1-30,0.89,0.9312698412698412,0.9412698412698413,Random
amount_1,rf,30,testing,1-31,0.89,0.8904761904761904,0.956547619047619,Random
amount_1,rf,30,testing,1-32,0.89,0.8845238095238094,0.956547619047619,Random
amount_1,rf,30,testing,1-37,0.95,0.9708333333333333,0.9589285714285714,Random
amount_1,rf,30,testing,1-38,0.91,0.9232142857142857,0.9607142857142857,Random
amount_1,rf,30,testing,1-40,0.86,0.9141666666666667,0.9319444444444445,Random
amount_1,rf,30,testing,1-41,1,1,1,Random
amount_1,rf,30,testing,1-42,0.9,0.8695238095238094,0.9466666666666667,Random
amount_1,rf,30,testing,1-44,0.9400000000000001,0.9638888888888889,0.9625,Random
amount_1,rf,30,testing,1-45,0.87,0.9023809523809523,0.9089285714285713,Random
amount_1,rf,30,testing,1-46,0.97,0.9833333333333333,0.9714285714285714,Random
amount_1,rf,30,testing,1-47,0.88,0.9777777777777777,0.8779761904761905,Random
amount_1,rf,30,testing,1-48,0.93,0.9214285714285713,0.969047619047619,Random
amount_1,rf,30,testing,1-50,0.88,0.9384920634920635,0.9081349206349206,Random
amount_1,rf,30,testing,1-51,0.9,0.9464285714285714,0.9109920634920635,Random
amount_1,rf,30,testing,1-52,0.92,0.9091666666666666,0.9657142857142857,Random
amount_1,rf,30,testing,1-53,1,1,1,Random
amount_1,rf,30,testing,1-55,0.91,0.9261904761904761,0.9333333333333333,Random
amount_1,rf,30,testing,1-56,0.91,0.9367283950617284,0.9525,Random
amount_1,rf,30,testing,1-58,0.96,1,0.9509920634920634,Random
amount_1,rf,30,testing,1-59,0.95,0.9714285714285714,0.9522222222222222,Random
amount_1,rf,30,testing,1-61,0.8300000000000001,0.8365873015873015,0.8733333333333333,Random
amount_1,rf,30,testing,1-62,0.89,0.8946428571428571,0.9097222222222222,Random
amount_1,rf,30,testing,1-64,1,1,1,Random
amount_1,rf,30,testing,1-65,0.89,0.9688888888888889,0.8663095238095238,Random
amount_1,rf,30,testing,1-66,0.97,0.9708333333333333,0.9857142857142857,Random
amount_1,rf,30,testing,1-67,0.9400000000000001,0.93,0.8916666666666667,Random
amount_1,rf,30,testing,1-68,0.96,0.9583333333333333,0.9666666666666667,Random
amount_1,rf,30,testing,1-69,0.97,0.9857142857142857,0.9714285714285714,Random
amount_1,rf,30,testing,1-70,0.9,0.8535714285714284,0.9833333333333333,Random
amount_1,rf,30,testing,1-71,0.96,0.9446428571428571,1,Random
amount_1,rf,30,testing,1-72,0.89,0.8590476190476191,0.9133333333333333,Random
amount_1,rf,30,testing,1-73,0.87,0.8475,0.9133333333333333,Random
amount_1,rf,30,testing,1-74,0.9,0.893095238095238,0.9216666666666667,Random
amount_1,rf,30,training,1-10,1,1,1,Random
amount_1,rf,30,training,1-11,1,1,1,Random
amount_1,rf,30,training,1-13,1,1,1,Random
amount_1,rf,30,training,1-14,1,1,1,Random
amount_1,rf,30,training,1-15,1,1,1,Random
amount_1,rf,30,training,1-16,1,1,1,Random
amount_1,rf,30,training,1-18,1,1,1,Random
amount_1,rf,30,training,1-19,1,1,1,Random
amount_1,rf,30,training,1-20,1,1,1,Random
amount_1,rf,30,training,1-21,1,1,1,Random
amount_1,rf,30,training,1-22,1,1,1,Random
amount_1,rf,30,training,1-23,1,1,1,Random
amount_1,rf,30,training,1-24,1,1,1,Random
amount_1,rf,30,training,1-25,1,1,1,Random
amount_1,rf,30,training,1-26,1,1,1,Random
amount_1,rf,30,training,1-29,1,1,1,Random
amount_1,rf,30,training,1-30,1,1,1,Random
amount_1,rf,30,training,1-31,1,1,1,Random
amount_1,rf,30,training,1-32,1,1,1,Random
amount_1,rf,30,training,1-37,1,1,1,Random
amount_1,rf,30,training,1-38,1,1,1,Random
amount_1,rf,30,training,1-40,1,1,1,Random
amount_1,rf,30,training,1-41,1,1,1,Random
amount_1,rf,30,training,1-42,1,1,1,Random
amount_1,rf,30,training,1-44,1,1,1,Random
amount_1,rf,30,training,1-45,1,1,1,Random
amount_1,rf,30,training,1-46,1,1,1,Random
amount_1,rf,30,training,1-47,1,1,1,Random
amount_1,rf,30,training,1-48,1,1,1,Random
amount_1,rf,30,training,1-50,1,1,1,Random
amount_1,rf,30,training,1-51,1,1,1,Random
amount_1,rf,30,training,1-52,1,1,1,Random
amount_1,rf,30,training,1-53,1,1,1,Random
amount_1,rf,30,training,1-55,1,1,1,Random
amount_1,rf,30,training,1-56,1,1,1,Random
amount_1,rf,30,training,1-58,1,1,1,Random
amount_1,rf,30,training,1-59,1,1,1,Random
amount_1,rf,30,training,1-61,1,1,1,Random
amount_1,rf,30,training,1-62,1,1,1,Random
amount_1,rf,30,training,1-64,1,1,1,Random
amount_1,rf,30,training,1-65,1,1,1,Random
amount_1,rf,30,training,1-66,1,1,1,Random
amount_1,rf,30,training,1-67,1,1,1,Random
amount_1,rf,30,training,1-68,1,1,1,Random
amount_1,rf,30,training,1-69,1,1,1,Random
amount_1,rf,30,training,1-70,1,1,1,Random
amount_1,rf,30,training,1-71,1,1,1,Random
amount_1,rf,30,training,1-72,1,1,1,Random
amount_1,rf,30,training,1-73,1,1,1,Random
amount_1,rf,30,training,1-74,1,1,1,Random
amount_1,rpart,15,testing,1-10,0.55,0.55,1,Random
amount_1,rpart,15,testing,1-11,0.81,0.7888888888888889,1,Random
amount_1,rpart,15,testing,1-13,0.71,0.71,1,Random
amount_1,rpart,15,testing,1-14,0.78,0.78,1,Random
amount_1,rpart,15,testing,1-15,0.57,0.57,1,Random
amount_1,rpart,15,testing,1-16,0.8400000000000001,0.8222222222222223,1,Random
amount_1,rpart,15,testing,1-18,0.57,0.57,1,Random
amount_1,rpart,15,testing,1-19,0.64,0.64,1,Random
amount_1,rpart,15,testing,1-20,0.57,0.57,1,Random
amount_1,rpart,15,testing,1-21,0.76,0.76,1,Random
amount_1,rpart,15,testing,1-22,0.63,0.63,1,Random
amount_1,rpart,15,testing,1-23,0.72,0.72,1,Random
amount_1,rpart,15,testing,1-24,0.67,0.67,1,Random
amount_1,rpart,15,testing,1-25,0.52,0.52,1,Random
amount_1,rpart,15,testing,1-26,0.6,0.6,1,Random
amount_1,rpart,15,testing,1-29,0.55,0.55,1,Random
amount_1,rpart,15,testing,1-30,0.8200000000000001,0.775,1,Random
amount_1,rpart,15,testing,1-31,0.7,0.7,1,Random
amount_1,rpart,15,testing,1-32,0.53,0.53,1,Random
amount_1,rpart,15,testing,1-37,0.5599999999999999,0.5599999999999999,1,Random
amount_1,rpart,15,testing,1-38,0.78,0.7555555555555555,1,Random
amount_1,rpart,15,testing,1-40,0.84,0.8,1,Random
amount_1,rpart,15,testing,1-41,0.85,0.8333333333333334,1,Random
amount_1,rpart,15,testing,1-42,0.5599999999999999,0.5599999999999999,1,Random
amount_1,rpart,15,testing,1-44,0.73,0.73,1,Random
amount_1,rpart,15,testing,1-45,0.66,0.66,1,Random
amount_1,rpart,15,testing,1-46,0.57,0.57,1,Random
amount_1,rpart,15,testing,1-47,0.81,0.7888888888888889,1,Random
amount_1,rpart,15,testing,1-48,0.66,0.66,1,Random
amount_1,rpart,15,testing,1-50,0.77,0.77,1,Random
amount_1,rpart,15,testing,1-51,0.6599999999999999,0.6599999999999999,1,Random
amount_1,rpart,15,testing,1-52,0.5,0.5,1,Random
amount_1,rpart,15,testing,1-53,0.79,0.7666666666666667,1,Random
amount_1,rpart,15,testing,1-55,0.59,0.59,1,Random
amount_1,rpart,15,testing,1-56,0.83,0.7875,1,Random
amount_1,rpart,15,testing,1-58,0.86,0.8444444444444444,1,Random
amount_1,rpart,15,testing,1-59,0.62,0.62,1,Random
amount_1,rpart,15,testing,1-61,0.58,0.58,1,Random
amount_1,rpart,15,testing,1-62,0.55,0.55,1,Random
amount_1,rpart,15,testing,1-64,0.54,0.54,1,Random
amount_1,rpart,15,testing,1-65,0.6599999999999999,0.6599999999999999,1,Random
amount_1,rpart,15,testing,1-66,0.51,0.51,1,Random
amount_1,rpart,15,testing,1-67,0.6799999999999999,NaN,0,Random
amount_1,rpart,15,testing,1-68,0.54,NaN,0,Random
amount_1,rpart,15,testing,1-69,0.62,0.62,1,Random
amount_1,rpart,15,testing,1-70,0.47000000000000003,0.47000000000000003,1,Random
amount_1,rpart,15,testing,1-71,0.5499999999999999,0.5499999999999999,1,Random
amount_1,rpart,15,testing,1-72,0.49,0.49,1,Random
amount_1,rpart,15,testing,1-73,0.5,0.5,1,Random
amount_1,rpart,15,testing,1-74,0.66,NaN,0,Random
amount_1,rpart,15,training,1-10,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-11,0.75,0.75,1,Random
amount_1,rpart,15,training,1-13,0.625,0.625,1,Random
amount_1,rpart,15,training,1-14,0.6875,0.6875,1,Random
amount_1,rpart,15,training,1-15,0.5,0.5,1,Random
amount_1,rpart,15,training,1-16,0.8125,0.8125,1,Random
amount_1,rpart,15,training,1-18,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-19,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-20,0.625,0.625,1,Random
amount_1,rpart,15,training,1-21,0.75,0.75,1,Random
amount_1,rpart,15,training,1-22,0.625,0.625,1,Random
amount_1,rpart,15,training,1-23,0.6875,0.6875,1,Random
amount_1,rpart,15,training,1-24,0.625,0.625,1,Random
amount_1,rpart,15,training,1-25,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-26,0.625,0.625,1,Random
amount_1,rpart,15,training,1-29,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-30,0.75,0.75,1,Random
amount_1,rpart,15,training,1-31,0.6875,0.6875,1,Random
amount_1,rpart,15,training,1-32,0.5,0.5,1,Random
amount_1,rpart,15,training,1-37,0.6,0.6,1,Random
amount_1,rpart,15,training,1-38,0.6875,0.6875,1,Random
amount_1,rpart,15,training,1-40,0.75,0.75,1,Random
amount_1,rpart,15,training,1-41,0.8125,0.8125,1,Random
amount_1,rpart,15,training,1-42,0.5,0.5,1,Random
amount_1,rpart,15,training,1-44,0.75,0.75,1,Random
amount_1,rpart,15,training,1-45,0.625,0.625,1,Random
amount_1,rpart,15,training,1-46,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-47,0.75,0.75,1,Random
amount_1,rpart,15,training,1-48,0.625,0.625,1,Random
amount_1,rpart,15,training,1-50,0.75,0.75,1,Random
amount_1,rpart,15,training,1-51,0.625,0.625,1,Random
amount_1,rpart,15,training,1-52,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-53,0.75,0.75,1,Random
amount_1,rpart,15,training,1-55,0.6,0.6,1,Random
amount_1,rpart,15,training,1-56,0.75,0.75,1,Random
amount_1,rpart,15,training,1-58,0.8,0.8,1,Random
amount_1,rpart,15,training,1-59,0.625,0.625,1,Random
amount_1,rpart,15,training,1-61,0.5,0.5,1,Random
amount_1,rpart,15,training,1-62,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-64,0.625,0.625,1,Random
amount_1,rpart,15,training,1-65,0.625,0.625,1,Random
amount_1,rpart,15,training,1-66,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-67,0.625,NaN,0,Random
amount_1,rpart,15,training,1-68,0.5625,NaN,0,Random
amount_1,rpart,15,training,1-69,0.625,0.625,1,Random
amount_1,rpart,15,training,1-70,0.5,0.5,1,Random
amount_1,rpart,15,training,1-71,0.5625,0.5625,1,Random
amount_1,rpart,15,training,1-72,0.5,0.5,1,Random
amount_1,rpart,15,training,1-73,0.5,0.5,1,Random
amount_1,rpart,15,training,1-74,0.5625,NaN,0,Random
amount_1,rpart,20,testing,1-10,0.9400000000000001,0.949047619047619,0.9457142857142857,Random
amount_1,rpart,20,testing,1-11,0.85,0.935,0.8849206349206349,Random
amount_1,rpart,20,testing,1-13,0.92,0.9875,0.902420634920635,Random
amount_1,rpart,20,testing,1-14,0.9,0.9513888888888888,0.9160714285714285,Random
amount_1,rpart,20,testing,1-15,0.84,0.8475,0.8775,Random
amount_1,rpart,20,testing,1-16,0.8,0.8475,0.9430555555555556,Random
amount_1,rpart,20,testing,1-18,0.81,0.8264285714285714,0.8790476190476191,Random
amount_1,rpart,20,testing,1-19,0.88,0.8702777777777778,0.9514285714285714,Random
amount_1,rpart,20,testing,1-20,0.79,0.7822619047619047,0.873095238095238,Random
amount_1,rpart,20,testing,1-21,0.8,0.8111111111111111,0.9666666666666667,Random
amount_1,rpart,20,testing,1-22,0.97,0.969047619047619,0.9833333333333333,Random
amount_1,rpart,20,testing,1-23,0.97,0.9875,0.969047619047619,Random
amount_1,rpart,20,testing,1-24,0.89,0.9222222222222222,0.9069841269841269,Random
amount_1,rpart,20,testing,1-25,0.9400000000000001,0.9708333333333333,0.9257142857142857,Random
amount_1,rpart,20,testing,1-26,0.99,1,0.9833333333333333,Random
amount_1,rpart,20,testing,1-29,0.89,0.8704761904761905,0.95,Random
amount_1,rpart,20,testing,1-30,0.81,0.88,0.9126984126984127,Random
amount_1,rpart,20,testing,1-31,0.91,0.9400000000000001,0.8998809523809524,Random
amount_1,rpart,20,testing,1-32,0.87,0.8377380952380952,0.93,Random
amount_1,rpart,20,testing,1-37,0.9,0.9357142857142857,0.9073809523809523,Random
amount_1,rpart,20,testing,1-38,0.89,1,0.8626984126984127,Random
amount_1,rpart,20,testing,1-40,0.85,0.854320987654321,0.975,Random
amount_1,rpart,20,testing,1-41,0.8200000000000001,0.8300000000000001,0.9888888888888889,Random
amount_1,rpart,20,testing,1-42,0.92,0.9049999999999999,0.93,Random
amount_1,rpart,20,testing,1-44,0.85,0.9427777777777778,0.8716269841269841,Random
amount_1,rpart,20,testing,1-45,0.88,0.9188888888888889,0.896031746031746,Random
amount_1,rpart,20,testing,1-46,0.95,0.918095238095238,1,Random
amount_1,rpart,20,testing,1-47,0.76,0.7879761904761904,0.9297619047619047,Random
amount_1,rpart,20,testing,1-48,0.93,0.9857142857142857,0.907142857142857,Random
amount_1,rpart,20,testing,1-50,0.78,0.87,0.8777777777777777,Random
amount_1,rpart,20,testing,1-51,0.91,0.9323809523809523,0.9175,Random
amount_1,rpart,20,testing,1-52,0.8300000000000001,0.8427380952380951,0.8898809523809523,Random
amount_1,rpart,20,testing,1-53,0.85,0.91,0.9224206349206349,Random
amount_1,rpart,20,testing,1-55,0.93,0.9547619047619047,0.9357142857142856,Random
amount_1,rpart,20,testing,1-56,0.8400000000000001,0.9111111111111111,0.9009920634920635,Random
amount_1,rpart,20,testing,1-58,0.81,0.7888888888888889,1,Random
amount_1,rpart,20,testing,1-59,0.95,0.969047619047619,0.9523809523809523,Random
amount_1,rpart,20,testing,1-61,0.84,0.8383333333333334,0.8200000000000001,Random
amount_1,rpart,20,testing,1-62,0.88,0.8904761904761904,0.918095238095238,Random
amount_1,rpart,20,testing,1-64,0.97,0.9547619047619047,1,Random
amount_1,rpart,20,testing,1-65,0.8,0.8496428571428571,0.8233333333333333,Random
amount_1,rpart,20,testing,1-66,0.96,0.9416666666666667,0.975,Random
amount_1,rpart,20,testing,1-67,0.95,0.925,0.96,Random
amount_1,rpart,20,testing,1-68,0.93,0.9058333333333333,0.96,Random
amount_1,rpart,20,testing,1-69,0.98,1,0.969047619047619,Random
amount_1,rpart,20,testing,1-70,0.9,0.8591666666666666,0.98,Random
amount_1,rpart,20,testing,1-71,0.94,0.9523809523809524,0.9466666666666667,Random
