dataset,subject,age,gender,small,large,type,similarity,response_time,difference,ratio,mean_ratio,log_ratio,relative_diff,disparity,salience,discrim,logistic
2,2-147,21,Female,28,35,Delay,1,1.294,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-147,21,Female,0,7,Delay,1,0.983,7,0,0,-Inf,1,2,1,0,9e-4
2,2-147,21,Female,9,10,Delay,1,1.669,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-147,21,Female,3,10,Delay,1,1.857,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-147,21,Female,12,15,Delay,1,1.56,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-147,21,Female,2,3,Delay,1,1.451,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-147,21,Female,9,18,Delay,1,2.73,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-147,21,Female,1,2,Delay,1,0.765,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-147,21,Female,2,10,Delay,1,5.522,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-147,21,Female,7,14,Delay,1,1.014,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-147,21,Female,27,30,Delay,1,0.936,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-147,21,Female,6,9,Delay,1,1.076,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-147,21,Female,45,50,Delay,1,1.529,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-147,21,Female,8,10,Delay,1,0.843,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-147,21,Female,4,10,Delay,1,1.341,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-147,21,Female,15,20,Delay,1,4.337,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-147,21,Female,0,8,Delay,1,3.167,8,0,0,-Inf,1,2,1,0,3e-4
2,2-147,21,Female,3,6,Delay,1,1.217,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-147,21,Female,9,10,Delay,1,1.029,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-147,21,Female,1,10,Delay,1,3.822,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-147,21,Female,0,4,Delay,1,0.999,4,0,0,-Inf,1,2,1,0,0.018
2,2-147,21,Female,0,1,Delay,1,1.762,1,0,0,-Inf,1,2,1,0,0.2689
2,2-147,21,Female,7,10,Delay,1,1.061,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-147,21,Female,3,4,Delay,1,0.765,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-147,21,Female,9,12,Delay,1,1.762,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-147,21,Female,0,9,Delay,0,5.866,9,0,0,-Inf,1,2,1,0,1e-4
2,2-147,21,Female,0,10,Delay,0,1.903,10,0,0,-Inf,1,2,1,0,0
2,2-148,20,Female,2,3,Amount,1,2.262,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-148,20,Female,5,10,Amount,0,4.508,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-148,20,Female,45,50,Amount,1,4.118,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-148,20,Female,18,20,Amount,1,2.184,2,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.1192
2,2-148,20,Female,6,9,Amount,1,2.855,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-148,20,Female,15,20,Amount,0,3.479,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-148,20,Female,9,10,Amount,1,1.591,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-148,20,Female,20,25,Amount,0,2.215,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-148,20,Female,3,4,Amount,1,1.544,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-148,20,Female,36,45,Amount,0,3.042,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-148,20,Female,12,15,Amount,1,2.325,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-148,20,Female,1,2,Amount,1,3.011,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-148,20,Female,9,18,Amount,0,2.792,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-148,20,Female,27,36,Amount,0,1.326,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-148,20,Female,16,20,Amount,1,6.037,4,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.018
2,2-148,20,Female,81,90,Amount,1,2.434,9,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,1e-4
2,2-148,20,Female,14,20,Amount,0,4.29,6,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0025
2,2-148,20,Female,3,6,Amount,1,3.198,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-148,20,Female,7,10,Amount,1,4.383,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-148,20,Female,27,30,Amount,1,1.326,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-148,20,Female,10,15,Amount,0,1.888,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-148,20,Female,7,14,Amount,0,2.839,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-148,20,Female,6,10,Amount,1,1.607,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-148,20,Female,12,20,Amount,0,1.263,8,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,3e-4
2,2-148,20,Female,14,21,Amount,0,2.075,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-148,20,Female,3,10,Amount,0,1.217,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-148,20,Female,15,20,Amount,0,1.965,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-148,20,Female,17,20,Amount,1,2.122,3,0.85,0.9189,-0.1625,0.15,0.1622,0.0811,1.8971,0.0474
2,2-148,20,Female,28,35,Amount,0,3.385,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-148,20,Female,8,10,Amount,1,1.201,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-148,20,Female,4,5,Amount,1,1.28,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-148,20,Female,4,10,Amount,0,2.121,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-148,20,Female,10,20,Amount,0,1.435,10,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0
2,2-148,20,Female,21,28,Amount,0,3.869,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-148,20,Female,2,10,Amount,0,1.357,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-148,20,Female,11,20,Amount,0,1.014,9,0.55,0.7097,-0.5978,0.45,0.5806,0.2903,0.7985,1e-4
2,2-148,20,Female,18,27,Amount,0,1.092,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-148,20,Female,13,20,Amount,0,0.858,7,0.65,0.7879,-0.4308,0.35,0.4242,0.2121,1.0498,9e-4
2,2-148,20,Female,19,20,Amount,1,1.42,1,0.95,0.9744,-0.0513,0.05,0.0513,0.0256,2.9957,0.2689
2,2-148,20,Female,9,10,Amount,1,1.42,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-148,20,Female,9,12,Amount,1,2.527,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-148,20,Female,63,70,Amount,1,3.105,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-148,20,Female,1,10,Amount,0,1.279,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-148,20,Female,0,6,Delay,0,5.366,6,0,0,-Inf,1,2,1,0,0.0025
2,2-148,20,Female,20,25,Delay,1,2.044,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-148,20,Female,0,7,Delay,0,3.073,7,0,0,-Inf,1,2,1,0,9e-4
2,2-148,20,Female,4,10,Delay,0,2.356,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-148,20,Female,2,3,Delay,1,1.934,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-148,20,Female,0,3,Delay,0,4.524,3,0,0,-Inf,1,2,1,0,0.0474
2,2-148,20,Female,8,10,Delay,1,4.665,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-148,20,Female,2,10,Delay,0,1.544,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-148,20,Female,1,2,Delay,1,1.685,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-148,20,Female,27,30,Delay,1,1.934,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-148,20,Female,3,4,Delay,1,1.357,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-148,20,Female,0,4,Delay,0,1.669,4,0,0,-Inf,1,2,1,0,0.018
2,2-148,20,Female,0,2,Delay,1,2.621,2,0,0,-Inf,1,2,1,0,0.1192
2,2-148,20,Female,6,10,Delay,1,1.747,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-148,20,Female,5,10,Delay,1,1.28,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-148,20,Female,9,10,Delay,1,1.092,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-148,20,Female,12,15,Delay,1,2.574,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-148,20,Female,27,36,Delay,1,3.042,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-148,20,Female,3,6,Delay,1,2.199,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-148,20,Female,36,45,Delay,1,3.152,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-148,20,Female,7,10,Delay,1,3.603,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-148,20,Female,10,15,Delay,1,1.311,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-148,20,Female,7,14,Delay,0,1.606,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-148,20,Female,21,28,Delay,1,3.604,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-148,20,Female,9,12,Delay,1,1.217,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-148,20,Female,6,9,Delay,1,1.607,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-148,20,Female,0,1,Delay,1,1.903,1,0,0,-Inf,1,2,1,0,0.2689
2,2-148,20,Female,0,8,Delay,0,1.232,8,0,0,-Inf,1,2,1,0,3e-4
2,2-148,20,Female,14,21,Delay,0,2.496,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-148,20,Female,3,10,Delay,0,1.233,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-148,20,Female,4,5,Delay,1,1.045,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-148,20,Female,45,50,Delay,1,1.17,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-148,20,Female,15,20,Delay,1,1.264,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-148,20,Female,9,10,Delay,1,0.826,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-148,20,Female,0,5,Delay,0,1.202,5,0,0,-Inf,1,2,1,0,0.0067
2,2-148,20,Female,0,9,Delay,0,0.967,9,0,0,-Inf,1,2,1,0,1e-4
2,2-148,20,Female,63,70,Delay,1,2.995,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-148,20,Female,1,10,Delay,0,1.825,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-148,20,Female,28,35,Delay,1,1.981,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-148,20,Female,9,18,Delay,1,2.216,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-148,20,Female,0,10,Delay,0,1.809,10,0,0,-Inf,1,2,1,0,0
2,2-148,20,Female,18,27,Delay,1,4.899,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-149,22,Male,28,35,Amount,0,5.351,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-149,22,Male,18,27,Amount,0,3.915,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-149,22,Male,8,10,Amount,1,1.872,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-149,22,Male,14,21,Amount,0,2.231,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-149,22,Male,2,10,Amount,0,1.451,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-149,22,Male,6,10,Amount,0,3.322,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-149,22,Male,18,20,Amount,1,1.451,2,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.1192
2,2-149,22,Male,1,2,Amount,1,2.964,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-149,22,Male,2,3,Amount,1,2.278,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-149,22,Male,36,45,Amount,0,4.18,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-149,22,Male,4,10,Amount,0,1.435,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-149,22,Male,9,18,Amount,0,1.326,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-149,22,Male,15,20,Amount,0,1.748,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-149,22,Male,9,12,Amount,1,2.059,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-149,22,Male,11,20,Amount,0,1.092,9,0.55,0.7097,-0.5978,0.45,0.5806,0.2903,0.7985,1e-4
2,2-149,22,Male,3,6,Amount,0,2.215,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-149,22,Male,10,15,Amount,0,2.216,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-149,22,Male,81,90,Amount,1,4.289,9,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,1e-4
2,2-149,22,Male,1,10,Amount,0,1.56,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-149,22,Male,12,20,Amount,0,2.48,8,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,3e-4
2,2-149,22,Male,7,10,Amount,1,2.418,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-149,22,Male,21,28,Amount,0,2.871,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-149,22,Male,5,10,Amount,0,1.731,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-149,22,Male,7,14,Amount,0,1.186,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-149,22,Male,27,30,Amount,1,1.31,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-149,22,Male,19,20,Amount,1,2.106,1,0.95,0.9744,-0.0513,0.05,0.0513,0.0256,2.9957,0.2689
2,2-149,22,Male,17,20,Amount,1,1.263,3,0.85,0.9189,-0.1625,0.15,0.1622,0.0811,1.8971,0.0474
2,2-149,22,Male,10,20,Amount,0,1.233,10,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0
2,2-149,22,Male,20,25,Amount,1,1.95,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-149,22,Male,6,9,Amount,1,1.887,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-149,22,Male,14,20,Amount,0,1.435,6,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0025
2,2-149,22,Male,9,10,Amount,1,1.779,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-149,22,Male,3,10,Amount,0,1.778,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-149,22,Male,45,50,Amount,1,1.732,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-149,22,Male,13,20,Amount,0,1.497,7,0.65,0.7879,-0.4308,0.35,0.4242,0.2121,1.0498,9e-4
2,2-149,22,Male,27,36,Amount,0,2.465,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-149,22,Male,4,5,Amount,1,1.233,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-149,22,Male,16,20,Amount,1,1.934,4,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.018
2,2-149,22,Male,63,70,Amount,1,2.48,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-149,22,Male,15,20,Amount,1,2.59,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-149,22,Male,3,4,Amount,1,1.092,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-149,22,Male,12,15,Amount,1,1.014,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-149,22,Male,9,10,Amount,1,0.749,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-149,22,Male,1,10,Delay,0,3.37,9,0.1,0.1818,-2.3026,0.9,1.6364,0.8182,0.1054,1e-4
2,2-149,22,Male,0,7,Delay,0,2.246,7,0,0,-Inf,1,2,1,0,9e-4
2,2-149,22,Male,8,10,Delay,1,1.763,2,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.1192
2,2-149,22,Male,7,10,Delay,1,1.17,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-149,22,Male,9,10,Delay,1,1.373,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-149,22,Male,4,10,Delay,0,1.123,6,0.4,0.5714,-0.9163,0.6,0.8571,0.4286,0.5108,0.0025
2,2-149,22,Male,20,25,Delay,1,1.857,5,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0067
2,2-149,22,Male,0,8,Delay,0,1.903,8,0,0,-Inf,1,2,1,0,3e-4
2,2-149,22,Male,27,36,Delay,0,2.995,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-149,22,Male,12,15,Delay,1,1.607,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-149,22,Male,2,10,Delay,0,2.121,8,0.2,0.3333,-1.6094,0.8,1.3333,0.6667,0.2231,3e-4
2,2-149,22,Male,0,6,Delay,0,1.825,6,0,0,-Inf,1,2,1,0,0.0025
2,2-149,22,Male,0,5,Delay,0,0.998,5,0,0,-Inf,1,2,1,0,0.0067
2,2-149,22,Male,3,6,Delay,1,1.467,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-149,22,Male,10,15,Delay,0,3.946,5,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0067
2,2-149,22,Male,3,10,Delay,0,2.34,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-149,22,Male,5,10,Delay,0,2.574,5,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0067
2,2-149,22,Male,0,1,Delay,1,1.748,1,0,0,-Inf,1,2,1,0,0.2689
2,2-149,22,Male,14,21,Delay,0,1.903,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-149,22,Male,7,14,Delay,0,1.264,7,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,9e-4
2,2-149,22,Male,9,18,Delay,0,1.014,9,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,1e-4
2,2-149,22,Male,9,12,Delay,1,2.23,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-149,22,Male,27,30,Delay,1,1.326,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
2,2-149,22,Male,0,10,Delay,0,1.217,10,0,0,-Inf,1,2,1,0,0
2,2-149,22,Male,45,50,Delay,1,3.151,5,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0067
2,2-149,22,Male,3,4,Delay,1,1.669,1,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.2689
2,2-149,22,Male,6,9,Delay,1,1.498,3,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.0474
2,2-149,22,Male,0,9,Delay,0,1.217,9,0,0,-Inf,1,2,1,0,1e-4
2,2-149,22,Male,63,70,Delay,1,2.793,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-149,22,Male,1,2,Delay,1,1.825,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-149,22,Male,0,2,Delay,1,1.014,2,0,0,-Inf,1,2,1,0,0.1192
2,2-149,22,Male,15,20,Delay,0,2.621,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-149,22,Male,2,3,Delay,1,1.263,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-149,22,Male,0,4,Delay,1,2.293,4,0,0,-Inf,1,2,1,0,0.018
2,2-149,22,Male,4,5,Delay,1,1.155,1,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.2689
2,2-149,22,Male,21,28,Delay,0,2.231,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-149,22,Male,36,45,Delay,1,3.478,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-149,22,Male,18,27,Delay,0,1.779,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-149,22,Male,6,10,Delay,1,3.494,4,0.6,0.75,-0.5108,0.4,0.5,0.25,0.9163,0.018
2,2-149,22,Male,28,35,Delay,0,2.137,7,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,9e-4
2,2-149,22,Male,0,3,Delay,1,2.122,3,0,0,-Inf,1,2,1,0,0.0474
2,2-149,22,Male,9,10,Delay,1,2.075,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-151,21,Female,7,10,Amount,0,17.38,3,0.7,0.8235,-0.3567,0.3,0.3529,0.1765,1.204,0.0474
2,2-151,21,Female,81,90,Amount,0,3.666,9,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,1e-4
2,2-151,21,Female,12,15,Amount,1,11.124,3,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,0.0474
2,2-151,21,Female,63,70,Amount,0,5.21,7,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,9e-4
2,2-151,21,Female,18,27,Amount,0,2.184,9,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,1e-4
2,2-151,21,Female,2,3,Amount,1,1.405,1,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,0.2689
2,2-151,21,Female,10,20,Amount,0,1.716,10,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0
2,2-151,21,Female,18,20,Amount,1,1.872,2,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.1192
2,2-151,21,Female,36,45,Amount,0,1.544,9,0.8,0.8889,-0.2231,0.2,0.2222,0.1111,1.6094,1e-4
2,2-151,21,Female,17,20,Amount,0,4.618,3,0.85,0.9189,-0.1625,0.15,0.1622,0.0811,1.8971,0.0474
2,2-151,21,Female,15,20,Amount,0,2.106,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-151,21,Female,3,10,Amount,0,1.482,7,0.3,0.4615,-1.204,0.7,1.0769,0.5385,0.3567,9e-4
2,2-151,21,Female,27,36,Amount,0,1.529,9,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,1e-4
2,2-151,21,Female,14,21,Amount,0,1.42,7,0.6667,0.8,-0.4055,0.3333,0.4,0.2,1.0986,9e-4
2,2-151,21,Female,21,28,Amount,0,1.591,7,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,9e-4
2,2-151,21,Female,9,12,Amount,0,3.885,3,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0474
2,2-151,21,Female,15,20,Amount,0,1.763,5,0.75,0.8571,-0.2877,0.25,0.2857,0.1429,1.3863,0.0067
2,2-151,21,Female,3,6,Amount,0,6.084,3,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.0474
2,2-151,21,Female,9,10,Amount,1,1.311,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-151,21,Female,1,2,Amount,1,0.983,1,0.5,0.6667,-0.6931,0.5,0.6667,0.3333,0.6931,0.2689
2,2-151,21,Female,9,10,Amount,1,0.967,1,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.2689
2,2-151,21,Female,27,30,Amount,0,3.276,3,0.9,0.9474,-0.1054,0.1,0.1053,0.0526,2.3026,0.0474
