"location","participant","stimulus_set","model","error_rate","frequentist_fit","bayesian_fit","log10_bayes_factor"
"MPI",5,"3","Noisy-PI-mix",0.1,1,1,5.74
"MPI",5,"3","Noisy-PI-mix",0.25,1,1,4.3
"MPI",5,"3","Noisy-PI-mix",0.5,1,1,1.95
"MPI",5,"3","Random-LO",NA,1,1,-0.47
"MPI",5,"3","Random-LOT",NA,0,0,-4.7
"MPI",5,"4","Noisy-I",0.1,0,0,-184.87
"MPI",5,"4","Noisy-I",0.25,0,0,-109.96
"MPI",5,"4","Noisy-I",0.5,0,0,-54.19
"MPI",5,"4","Noisy-LO",0.1,0,1,1.9
"MPI",5,"4","Noisy-LO",0.25,1,1,2.04
"MPI",5,"4","Noisy-LO",0.5,1,1,0.93
"MPI",5,"4","Noisy-LO-mix",0.1,1,1,1.03
"MPI",5,"4","Noisy-LO-mix",0.25,1,1,0.78
"MPI",5,"4","Noisy-LO-mix",0.5,1,1,0.22
"MPI",5,"4","Noisy-P",0.1,0,0,3.68
"MPI",5,"4","Noisy-P",0.25,1,0,3.82
"MPI",5,"4","Noisy-P",0.5,1,1,2.71
"MPI",5,"4","Noisy-PI",0.1,0,0,3.38
"MPI",5,"4","Noisy-PI",0.25,1,0,3.52
"MPI",5,"4","Noisy-PI",0.5,1,1,2.41
"MPI",5,"4","Noisy-PI-mix",0.1,0,0,2.06
"MPI",5,"4","Noisy-PI-mix",0.25,1,1,2.38
"MPI",5,"4","Noisy-PI-mix",0.5,1,1,1.48
"MPI",5,"4","Random-LO",NA,1,1,0.7
"MPI",5,"4","Random-LOT",NA,0,1,-1.85
"MPI",5,"5","Noisy-I",0.1,0,0,-200
"MPI",5,"5","Noisy-I",0.25,0,0,-120.41
"MPI",5,"5","Noisy-I",0.5,0,0,-60.21
"MPI",5,"5","Noisy-LO",0.1,1,1,7.42
"MPI",5,"5","Noisy-LO",0.25,1,1,3.93
"MPI",5,"5","Noisy-LO",0.5,1,1,0.93
"MPI",5,"5","Noisy-LO-mix",0.1,1,1,-0.39
"MPI",5,"5","Noisy-LO-mix",0.25,1,1,0.04
"MPI",5,"5","Noisy-LO-mix",0.5,1,1,-1.36
"MPI",5,"5","Noisy-P",0.1,1,1,9.5
"MPI",5,"5","Noisy-P",0.25,1,1,6.01
"MPI",5,"5","Noisy-P",0.5,1,1,3.01
"MPI",5,"5","Noisy-PI",0.1,1,1,9.2
"MPI",5,"5","Noisy-PI",0.25,1,1,5.71
"MPI",5,"5","Noisy-PI",0.5,1,1,2.71
"MPI",5,"5","Noisy-PI-mix",0.1,1,1,7.6
"MPI",5,"5","Noisy-PI-mix",0.25,1,1,4.55
"MPI",5,"5","Noisy-PI-mix",0.5,1,1,1.59
"MPI",5,"5","Random-LO",NA,1,1,-0.87
"MPI",5,"5","Random-LOT",NA,0,0,-6.82
"MPI",6,"1","Noisy-I",0.1,0,0,-169.44
"MPI",6,"1","Noisy-I",0.25,0,0,-97.39
"MPI",6,"1","Noisy-I",0.5,0,0,-44.5
"MPI",6,"1","Noisy-LO",0.1,0,0,2.05
"MPI",6,"1","Noisy-LO",0.25,1,1,2.59
"MPI",6,"1","Noisy-LO",0.5,1,1,0.93
"MPI",6,"1","Noisy-LO-mix",0.1,1,1,0.65
"MPI",6,"1","Noisy-LO-mix",0.25,1,1,0.22
"MPI",6,"1","Noisy-LO-mix",0.5,1,1,-0.02
"MPI",6,"1","Noisy-P",0.1,0,0,4.13
"MPI",6,"1","Noisy-P",0.25,1,1,4.67
"MPI",6,"1","Noisy-P",0.5,1,1,2.92
"MPI",6,"1","Noisy-PI",0.1,0,0,3.83
"MPI",6,"1","Noisy-PI",0.25,1,1,4.37
"MPI",6,"1","Noisy-PI",0.5,1,1,2.62
"MPI",6,"1","Noisy-PI-mix",0.1,0,0,3.34
"MPI",6,"1","Noisy-PI-mix",0.25,1,1,3.34
"MPI",6,"1","Noisy-PI-mix",0.5,1,1,1.82
"MPI",6,"1","Random-LO",NA,1,1,0.73
"MPI",6,"1","Random-LOT",NA,0,1,-1.15
"MPI",6,"2","Noisy-I",0.1,0,0,-181.79
"MPI",6,"2","Noisy-I",0.25,0,0,-106.45
"MPI",6,"2","Noisy-I",0.5,0,0,-50.39
"MPI",6,"2","Noisy-LO",0.1,1,1,5.04
"MPI",6,"2","Noisy-LO",0.25,1,1,3.54
"MPI",6,"2","Noisy-LO",0.5,1,1,0.93
"MPI",6,"2","Noisy-LO-mix",0.1,1,1,0.12
"MPI",6,"2","Noisy-LO-mix",0.25,1,1,0.45
"MPI",6,"2","Noisy-LO-mix",0.5,1,1,0.38
"MPI",6,"2","Noisy-P",0.1,1,1,7.12
"MPI",6,"2","Noisy-P",0.25,1,1,5.62
"MPI",6,"2","Noisy-P",0.5,1,1,3
"MPI",6,"2","Noisy-PI",0.1,1,1,6.82
"MPI",6,"2","Noisy-PI",0.25,1,1,5.32
"MPI",6,"2","Noisy-PI",0.5,1,1,2.7
"MPI",6,"2","Noisy-PI-mix",0.1,1,1,5.55
"MPI",6,"2","Noisy-PI-mix",0.25,1,1,4.18
"MPI",6,"2","Noisy-PI-mix",0.5,1,1,2.03
"MPI",6,"2","Random-LO",NA,1,1,-0.43
"MPI",6,"2","Random-LOT",NA,0,0,-4.83
"MPI",6,"3","Noisy-I",0.1,0,0,-188.93
"MPI",6,"3","Noisy-I",0.25,0,0,-111.7
"MPI",6,"3","Noisy-I",0.5,0,0,-53.81
"MPI",6,"3","Noisy-LO",0.1,1,1,6.57
"MPI",6,"3","Noisy-LO",0.25,1,1,3.88
"MPI",6,"3","Noisy-LO",0.5,1,1,0.93
"MPI",6,"3","Noisy-LO-mix",0.1,1,1,0.72
"MPI",6,"3","Noisy-LO-mix",0.25,1,1,0.15
"MPI",6,"3","Noisy-LO-mix",0.5,1,1,-0.59
"MPI",6,"3","Noisy-P",0.1,1,1,8.65
"MPI",6,"3","Noisy-P",0.25,1,1,5.96
"MPI",6,"3","Noisy-P",0.5,1,1,3.01
"MPI",6,"3","Noisy-PI",0.1,1,1,8.35
"MPI",6,"3","Noisy-PI",0.25,1,1,5.65
"MPI",6,"3","Noisy-PI",0.5,1,1,2.71
"MPI",6,"3","Noisy-PI-mix",0.1,1,1,6.89
"MPI",6,"3","Noisy-PI-mix",0.25,1,1,4.46
"MPI",6,"3","Noisy-PI-mix",0.5,1,1,1.74
"MPI",6,"3","Random-LO",NA,1,1,0.96
"MPI",6,"3","Random-LOT",NA,0,0,-3.57
"MPI",6,"4","Noisy-I",0.1,0,0,-195.44
"MPI",6,"4","Noisy-I",0.25,0,0,-116.8
"MPI",6,"4","Noisy-I",0.5,0,0,-57.52
"MPI",6,"4","Noisy-LO",0.1,1,1,7.12
"MPI",6,"4","Noisy-LO",0.25,1,1,3.92
"MPI",6,"4","Noisy-LO",0.5,1,1,0.93
"MPI",6,"4","Noisy-LO-mix",0.1,1,1,0.01
"MPI",6,"4","Noisy-LO-mix",0.25,1,1,-0.38
"MPI",6,"4","Noisy-LO-mix",0.5,1,1,-0.94
"MPI",6,"4","Noisy-P",0.1,1,1,9.2
"MPI",6,"4","Noisy-P",0.25,1,1,6
"MPI",6,"4","Noisy-P",0.5,1,1,3.01
"MPI",6,"4","Noisy-PI",0.1,1,1,8.9
"MPI",6,"4","Noisy-PI",0.25,1,1,5.69
"MPI",6,"4","Noisy-PI",0.5,1,1,2.71
"MPI",6,"4","Noisy-PI-mix",0.1,1,1,7.34
"MPI",6,"4","Noisy-PI-mix",0.25,1,1,4.53
"MPI",6,"4","Noisy-PI-mix",0.5,1,1,1.79
"MPI",6,"4","Random-LO",NA,1,1,-0.33
"MPI",6,"4","Random-LOT",NA,0,0,-5.09
"MPI",6,"5","Noisy-I",0.1,0,0,-189.25
"MPI",6,"5","Noisy-I",0.25,0,0,-112.02
"MPI",6,"5","Noisy-I",0.5,0,0,-54.13
"MPI",6,"5","Noisy-LO",0.1,1,1,6.46
"MPI",6,"5","Noisy-LO",0.25,1,1,3.86
"MPI",6,"5","Noisy-LO",0.5,1,1,0.93
"MPI",6,"5","Noisy-LO-mix",0.1,1,1,0.88
"MPI",6,"5","Noisy-LO-mix",0.25,1,1,0.58
"MPI",6,"5","Noisy-LO-mix",0.5,1,1,0.17
"MPI",6,"5","Noisy-P",0.1,1,1,8.54
"MPI",6,"5","Noisy-P",0.25,1,1,5.94
"MPI",6,"5","Noisy-P",0.5,1,1,3.01
"MPI",6,"5","Noisy-PI",0.1,1,1,8.24
"MPI",6,"5","Noisy-PI",0.25,1,1,5.64
"MPI",6,"5","Noisy-PI",0.5,1,1,2.71
"MPI",6,"5","Noisy-PI-mix",0.1,1,1,6.76
"MPI",6,"5","Noisy-PI-mix",0.25,1,1,4.44
"MPI",6,"5","Noisy-PI-mix",0.5,1,1,1.94
"MPI",6,"5","Random-LO",NA,1,1,0.36
"MPI",6,"5","Random-LOT",NA,0,0,-4.21
"MPI",7,"1","Noisy-I",0.1,0,0,-168.7
"MPI",7,"1","Noisy-I",0.25,0,0,-99.41
"MPI",7,"1","Noisy-I",0.5,0,0,-47.81
"MPI",7,"1","Noisy-LO",0.1,1,1,6.06
"MPI",7,"1","Noisy-LO",0.25,1,1,3.83
"MPI",7,"1","Noisy-LO",0.5,1,1,0.93
"MPI",7,"1","Noisy-LO-mix",0.1,1,1,0.48
"MPI",7,"1","Noisy-LO-mix",0.25,1,1,0.2
"MPI",7,"1","Noisy-LO-mix",0.5,1,1,0.16
"MPI",7,"1","Noisy-P",0.1,0,0,-8.17
"MPI",7,"1","Noisy-P",0.25,0,0,-3.41
"MPI",7,"1","Noisy-P",0.5,0,0,-0.95
"MPI",7,"1","Noisy-PI",0.1,0,0,-8.47
"MPI",7,"1","Noisy-PI",0.25,0,0,-3.71
"MPI",7,"1","Noisy-PI",0.5,0,0,-1.25
"MPI",7,"1","Noisy-PI-mix",0.1,0,0,-8.25
"MPI",7,"1","Noisy-PI-mix",0.25,0,0,-4.55
"MPI",7,"1","Noisy-PI-mix",0.5,0,0,-1.85
"MPI",7,"1","Random-LO",NA,1,1,0.25
"MPI",7,"1","Random-LOT",NA,1,1,0.17
"MPI",7,"2","Noisy-I",0.1,0,0,-180.84
"MPI",7,"2","Noisy-I",0.25,0,0,-108.13
"MPI",7,"2","Noisy-I",0.5,0,0,-53.89
"MPI",7,"2","Noisy-LO",0.1,0,0,-4.44
"MPI",7,"2","Noisy-LO",0.25,0,0,-1.97
"MPI",7,"2","Noisy-LO",0.5,1,1,-0.94
"MPI",7,"2","Noisy-LO-mix",0.1,0,1,-3.81
"MPI",7,"2","Noisy-LO-mix",0.25,0,1,-2.71
"MPI",7,"2","Noisy-LO-mix",0.5,1,1,-1.17
"MPI",7,"2","Noisy-P",0.1,0,0,-2.36
"MPI",7,"2","Noisy-P",0.25,0,0,0.11
"MPI",7,"2","Noisy-P",0.5,1,1,1.13
"MPI",7,"2","Noisy-PI",0.1,0,0,-2.66
"MPI",7,"2","Noisy-PI",0.25,0,0,-0.2
"MPI",7,"2","Noisy-PI",0.5,1,1,0.83
"MPI",7,"2","Noisy-PI-mix",0.1,0,0,-3.71
"MPI",7,"2","Noisy-PI-mix",0.25,0,0,-1.24
"MPI",7,"2","Noisy-PI-mix",0.5,1,1,-0.43
"MPI",7,"2","Random-LO",NA,1,0,-4.68
"MPI",7,"2","Random-LOT",NA,0,0,-7.46
"MPI",7,"3","Noisy-I",0.1,0,0,-200
"MPI",7,"3","Noisy-I",0.25,0,0,-120.41
"MPI",7,"3","Noisy-I",0.5,0,0,-60.21
"MPI",7,"3","Noisy-LO",0.1,1,1,7.42
"MPI",7,"3","Noisy-LO",0.25,1,1,3.93
"MPI",7,"3","Noisy-LO",0.5,1,1,0.93
"MPI",7,"3","Noisy-LO-mix",0.1,1,1,-0.39
"MPI",7,"3","Noisy-LO-mix",0.25,1,1,0.04
"MPI",7,"3","Noisy-LO-mix",0.5,1,1,-1.36
"MPI",7,"3","Noisy-P",0.1,1,1,9.5
"MPI",7,"3","Noisy-P",0.25,1,1,6.01
"MPI",7,"3","Noisy-P",0.5,1,1,3.01
"MPI",7,"3","Noisy-PI",0.1,1,1,9.2
"MPI",7,"3","Noisy-PI",0.25,1,1,5.71
"MPI",7,"3","Noisy-PI",0.5,1,1,2.71
"MPI",7,"3","Noisy-PI-mix",0.1,1,1,7.6
"MPI",7,"3","Noisy-PI-mix",0.25,1,1,4.55
"MPI",7,"3","Noisy-PI-mix",0.5,1,1,1.59
"MPI",7,"3","Random-LO",NA,0,1,-0.87
"MPI",7,"3","Random-LOT",NA,0,0,-6.82
"MPI",7,"4","Noisy-I",0.1,0,0,-195.44
"MPI",7,"4","Noisy-I",0.25,0,0,-116.8
"MPI",7,"4","Noisy-I",0.5,0,0,-57.52
"MPI",7,"4","Noisy-LO",0.1,1,1,7.12
"MPI",7,"4","Noisy-LO",0.25,1,1,3.92
"MPI",7,"4","Noisy-LO",0.5,1,1,0.93
"MPI",7,"4","Noisy-LO-mix",0.1,1,1,0.08
"MPI",7,"4","Noisy-LO-mix",0.25,1,1,-0.29
"MPI",7,"4","Noisy-LO-mix",0.5,1,1,-1.02
"MPI",7,"4","Noisy-P",0.1,1,1,9.2
"MPI",7,"4","Noisy-P",0.25,1,1,6
"MPI",7,"4","Noisy-P",0.5,1,1,3.01
"MPI",7,"4","Noisy-PI",0.1,1,1,8.9
"MPI",7,"4","Noisy-PI",0.25,1,1,5.69
"MPI",7,"4","Noisy-PI",0.5,1,1,2.71
"MPI",7,"4","Noisy-PI-mix",0.1,1,1,7.34
"MPI",7,"4","Noisy-PI-mix",0.25,1,1,4.52
"MPI",7,"4","Noisy-PI-mix",0.5,1,1,1.74
"MPI",7,"4","Random-LO",NA,1,1,-0.07
"MPI",7,"4","Random-LOT",NA,0,0,-5.06
"MPI",7,"5","Noisy-I",0.1,0,0,-195.44
"MPI",7,"5","Noisy-I",0.25,0,0,-116.8
"MPI",7,"5","Noisy-I",0.5,0,0,-57.52
"MPI",7,"5","Noisy-LO",0.1,1,1,7.12
"MPI",7,"5","Noisy-LO",0.25,1,1,3.92
"MPI",7,"5","Noisy-LO",0.5,1,1,0.93
"MPI",7,"5","Noisy-LO-mix",0.1,1,1,0.01
"MPI",7,"5","Noisy-LO-mix",0.25,1,1,-0.38
"MPI",7,"5","Noisy-LO-mix",0.5,1,1,-0.94
"MPI",7,"5","Noisy-P",0.1,1,1,9.2
"MPI",7,"5","Noisy-P",0.25,1,1,6
"MPI",7,"5","Noisy-P",0.5,1,1,3.01
"MPI",7,"5","Noisy-PI",0.1,1,1,8.9
"MPI",7,"5","Noisy-PI",0.25,1,1,5.69
"MPI",7,"5","Noisy-PI",0.5,1,1,2.71
"MPI",7,"5","Noisy-PI-mix",0.1,1,1,7.34
"MPI",7,"5","Noisy-PI-mix",0.25,1,1,4.53
"MPI",7,"5","Noisy-PI-mix",0.5,1,1,1.79
"MPI",7,"5","Random-LO",NA,1,1,-0.33
"MPI",7,"5","Random-LOT",NA,0,0,-5.09
"MPI",8,"1","Noisy-I",0.1,0,0,-157.84
"MPI",8,"1","Noisy-I",0.25,0,0,-87.7
"MPI",8,"1","Noisy-I",0.5,0,0,-36.75
"MPI",8,"1","Noisy-LO",0.1,1,1,3.27
"MPI",8,"1","Noisy-LO",0.25,1,1,3.57
"MPI",8,"1","Noisy-LO",0.5,1,1,0.93
"MPI",8,"1","Noisy-LO-mix",0.1,1,1,0.77
"MPI",8,"1","Noisy-LO-mix",0.25,1,1,0.54
"MPI",8,"1","Noisy-LO-mix",0.5,1,1,0.11
"MPI",8,"1","Noisy-P",0.1,1,1,5.35
"MPI",8,"1","Noisy-P",0.25,1,1,5.65
"MPI",8,"1","Noisy-P",0.5,1,1,3.01
"MPI",8,"1","Noisy-PI",0.1,1,1,5.05
"MPI",8,"1","Noisy-PI",0.25,1,1,5.35
"MPI",8,"1","Noisy-PI",0.5,1,1,2.71
"MPI",8,"1","Noisy-PI-mix",0.1,1,1,5.95
"MPI",8,"1","Noisy-PI-mix",0.25,1,1,4.37
"MPI",8,"1","Noisy-PI-mix",0.5,1,1,1.98
"MPI",8,"1","Random-LO",NA,1,1,0.74
"MPI",8,"1","Random-LOT",NA,0,1,-1.45
"MPI",8,"2","Noisy-I",0.1,0,0,-159.6
"MPI",8,"2","Noisy-I",0.25,0,0,-88.99
"MPI",8,"2","Noisy-I",0.5,0,0,-37.57
"MPI",8,"2","Noisy-LO",0.1,1,1,3.64
"MPI",8,"2","Noisy-LO",0.25,1,1,3.63
"MPI",8,"2","Noisy-LO",0.5,1,1,0.93
"MPI",8,"2","Noisy-LO-mix",0.1,1,1,0.76
"MPI",8,"2","Noisy-LO-mix",0.25,1,1,0.49
"MPI",8,"2","Noisy-LO-mix",0.5,1,1,0.1
"MPI",8,"2","Noisy-P",0.1,0,1,5.72
"MPI",8,"2","Noisy-P",0.25,1,1,5.71
"MPI",8,"2","Noisy-P",0.5,1,1,3.01
"MPI",8,"2","Noisy-PI",0.1,0,1,5.42
"MPI",8,"2","Noisy-PI",0.25,1,1,5.41
"MPI",8,"2","Noisy-PI",0.5,1,1,2.71
"MPI",8,"2","Noisy-PI-mix",0.1,1,1,6.08
"MPI",8,"2","Noisy-PI-mix",0.25,1,1,4.4
"MPI",8,"2","Noisy-PI-mix",0.5,1,1,1.98
"MPI",8,"2","Random-LO",NA,1,1,0.69
"MPI",8,"2","Random-LOT",NA,0,1,-1.85
"MPI",8,"3","Noisy-I",0.1,0,0,-152.98
"MPI",8,"3","Noisy-I",0.25,0,0,-84.25
"MPI",8,"3","Noisy-I",0.5,0,0,-34.67
"MPI",8,"3","Noisy-LO",0.1,1,1,1.89
"MPI",8,"3","Noisy-LO",0.25,1,1,3.24
"MPI",8,"3","Noisy-LO",0.5,1,1,0.93
"MPI",8,"3","Noisy-LO-mix",0.1,1,1,0.65
"MPI",8,"3","Noisy-LO-mix",0.25,1,1,0.48
"MPI",8,"3","Noisy-LO-mix",0.5,1,1,0.1
"MPI",8,"3","Noisy-P",0.1,1,1,3.97
"MPI",8,"3","Noisy-P",0.25,1,1,5.32
"MPI",8,"3","Noisy-P",0.5,1,1,3
"MPI",8,"3","Noisy-PI",0.1,1,1,3.67
"MPI",8,"3","Noisy-PI",0.25,1,1,5.02
"MPI",8,"3","Noisy-PI",0.5,1,1,2.7
"MPI",8,"3","Noisy-PI-mix",0.1,1,1,5.31
"MPI",8,"3","Noisy-PI-mix",0.25,1,1,4.18
"MPI",8,"3","Noisy-PI-mix",0.5,1,1,1.97
"MPI",8,"3","Random-LO",NA,1,1,0.42
"MPI",8,"3","Random-LOT",NA,0,1,-1.65
"MPI",8,"4","Noisy-I",0.1,0,0,-159.8
"MPI",8,"4","Noisy-I",0.25,0,0,-89.18
"MPI",8,"4","Noisy-I",0.5,0,0,-37.77
"MPI",8,"4","Noisy-LO",0.1,1,1,3.53
"MPI",8,"4","Noisy-LO",0.25,1,1,3.6
"MPI",8,"4","Noisy-LO",0.5,1,1,0.93
"MPI",8,"4","Noisy-LO-mix",0.1,1,0,0.78
"MPI",8,"4","Noisy-LO-mix",0.25,1,0,0.54
"MPI",8,"4","Noisy-LO-mix",0.5,1,1,0.14
"MPI",8,"4","Noisy-P",0.1,1,1,5.61
"MPI",8,"4","Noisy-P",0.25,1,1,5.68
"MPI",8,"4","Noisy-P",0.5,1,1,3.01
"MPI",8,"4","Noisy-PI",0.1,1,1,5.31
"MPI",8,"4","Noisy-PI",0.25,1,1,5.38
"MPI",8,"4","Noisy-PI",0.5,1,1,2.71
"MPI",8,"4","Noisy-PI-mix",0.1,1,1,5.94
"MPI",8,"4","Noisy-PI-mix",0.25,1,1,4.37
"MPI",8,"4","Noisy-PI-mix",0.5,1,1,1.98
"MPI",8,"4","Random-LO",NA,1,1,0.81
"MPI",8,"4","Random-LOT",NA,0,1,-1.36
"MPI",8,"5","Noisy-I",0.1,0,0,-190.88
"MPI",8,"5","Noisy-I",0.25,0,0,-113.19
"MPI",8,"5","Noisy-I",0.5,0,0,-54.84
"MPI",8,"5","Noisy-LO",0.1,1,1,6.83
"MPI",8,"5","Noisy-LO",0.25,1,1,3.9
"MPI",8,"5","Noisy-LO",0.5,1,1,0.93
"MPI",8,"5","Noisy-LO-mix",0.1,1,1,0
"MPI",8,"5","Noisy-LO-mix",0.25,1,1,0.69
"MPI",8,"5","Noisy-LO-mix",0.5,1,1,-0.82
"MPI",8,"5","Noisy-P",0.1,1,1,8.91
"MPI",8,"5","Noisy-P",0.25,1,1,5.98
"MPI",8,"5","Noisy-P",0.5,1,1,3.01
"MPI",8,"5","Noisy-PI",0.1,1,1,8.61
"MPI",8,"5","Noisy-PI",0.25,1,1,5.68
"MPI",8,"5","Noisy-PI",0.5,1,1,2.71
"MPI",8,"5","Noisy-PI-mix",0.1,1,1,7.11
"MPI",8,"5","Noisy-PI-mix",0.25,1,1,4.5
"MPI",8,"5","Noisy-PI-mix",0.5,1,1,1.92
"MPI",8,"5","Random-LO",NA,1,1,-0.56
"MPI",8,"5","Random-LOT",NA,0,0,-6.14
"MPI",9,"1","Noisy-I",0.1,0,0,-200
"MPI",9,"1","Noisy-I",0.25,0,0,-120.41
"MPI",9,"1","Noisy-I",0.5,0,0,-60.21
"MPI",9,"1","Noisy-LO",0.1,1,1,7.42
"MPI",9,"1","Noisy-LO",0.25,1,1,3.93
"MPI",9,"1","Noisy-LO",0.5,1,1,0.93
"MPI",9,"1","Noisy-LO-mix",0.1,1,1,-0.39
"MPI",9,"1","Noisy-LO-mix",0.25,1,1,0.04
"MPI",9,"1","Noisy-LO-mix",0.5,1,1,-1.36
"MPI",9,"1","Noisy-P",0.1,1,1,9.5
"MPI",9,"1","Noisy-P",0.25,1,1,6.01
"MPI",9,"1","Noisy-P",0.5,1,1,3.01
"MPI",9,"1","Noisy-PI",0.1,1,1,9.2
"MPI",9,"1","Noisy-PI",0.25,1,1,5.71
"MPI",9,"1","Noisy-PI",0.5,1,1,2.71
"MPI",9,"1","Noisy-PI-mix",0.1,1,1,7.6
"MPI",9,"1","Noisy-PI-mix",0.25,1,1,4.55
"MPI",9,"1","Noisy-PI-mix",0.5,1,1,1.59
"MPI",9,"1","Random-LO",NA,1,1,-0.87
"MPI",9,"1","Random-LOT",NA,0,0,-6.82
"MPI",9,"2","Noisy-I",0.1,0,0,-190.91
"MPI",9,"2","Noisy-I",0.25,0,0,-113.67
"MPI",9,"2","Noisy-I",0.5,0,0,-55.76
"MPI",9,"2","Noisy-LO",0.1,1,1,5.63
"MPI",9,"2","Noisy-LO",0.25,1,1,3.57
"MPI",9,"2","Noisy-LO",0.5,1,1,0.93
"MPI",9,"2","Noisy-LO-mix",0.1,1,1,0.04
"MPI",9,"2","Noisy-LO-mix",0.25,1,1,0.19
"MPI",9,"2","Noisy-LO-mix",0.5,1,1,-0.35
"MPI",9,"2","Noisy-P",0.1,1,1,7.71
"MPI",9,"2","Noisy-P",0.25,1,1,5.65
"MPI",9,"2","Noisy-P",0.5,1,1,3
"MPI",9,"2","Noisy-PI",0.1,1,1,7.41
"MPI",9,"2","Noisy-PI",0.25,1,1,5.35
"MPI",9,"2","Noisy-PI",0.5,1,1,2.7
"MPI",9,"2","Noisy-PI-mix",0.1,1,1,5.92
"MPI",9,"2","Noisy-PI-mix",0.25,1,1,4.18
"MPI",9,"2","Noisy-PI-mix",0.5,1,1,2.15
"MPI",9,"2","Random-LO",NA,1,1,-1.07
"MPI",9,"2","Random-LOT",NA,0,0,-6.68
"MPI",9,"3","Noisy-I",0.1,0,0,-195.44
"MPI",9,"3","Noisy-I",0.25,0,0,-116.8
"MPI",9,"3","Noisy-I",0.5,0,0,-57.52
"MPI",9,"3","Noisy-LO",0.1,1,1,7.12
"MPI",9,"3","Noisy-LO",0.25,1,1,3.92
"MPI",9,"3","Noisy-LO",0.5,1,1,0.93
"MPI",9,"3","Noisy-LO-mix",0.1,1,1,-0.23
"MPI",9,"3","Noisy-LO-mix",0.25,1,1,0.39
"MPI",9,"3","Noisy-LO-mix",0.5,1,1,-1.19
"MPI",9,"3","Noisy-P",0.1,1,1,9.2
"MPI",9,"3","Noisy-P",0.25,1,1,6
"MPI",9,"3","Noisy-P",0.5,1,1,3.01
"MPI",9,"3","Noisy-PI",0.1,1,1,8.9
"MPI",9,"3","Noisy-PI",0.25,1,1,5.69
"MPI",9,"3","Noisy-PI",0.5,1,1,2.71
"MPI",9,"3","Noisy-PI-mix",0.1,1,1,7.34
"MPI",9,"3","Noisy-PI-mix",0.25,1,1,4.53
"MPI",9,"3","Noisy-PI-mix",0.5,1,1,1.81
"MPI",9,"3","Random-LO",NA,1,1,-0.58
"MPI",9,"3","Random-LOT",NA,0,0,-6.64
"MPI",9,"4","Noisy-I",0.1,0,0,-200
"MPI",9,"4","Noisy-I",0.25,0,0,-120.41
"MPI",9,"4","Noisy-I",0.5,0,0,-60.21
"MPI",9,"4","Noisy-LO",0.1,1,1,7.42
"MPI",9,"4","Noisy-LO",0.25,1,1,3.93
"MPI",9,"4","Noisy-LO",0.5,1,1,0.93
"MPI",9,"4","Noisy-LO-mix",0.1,1,1,-0.39
"MPI",9,"4","Noisy-LO-mix",0.25,1,1,0.04
"MPI",9,"4","Noisy-LO-mix",0.5,1,1,-1.36
"MPI",9,"4","Noisy-P",0.1,1,1,9.5
"MPI",9,"4","Noisy-P",0.25,1,1,6.01
"MPI",9,"4","Noisy-P",0.5,1,1,3.01
"MPI",9,"4","Noisy-PI",0.1,1,1,9.2
"MPI",9,"4","Noisy-PI",0.25,1,1,5.71
"MPI",9,"4","Noisy-PI",0.5,1,1,2.71
"MPI",9,"4","Noisy-PI-mix",0.1,1,1,7.6
"MPI",9,"4","Noisy-PI-mix",0.25,1,1,4.55
"MPI",9,"4","Noisy-PI-mix",0.5,1,1,1.59
"MPI",9,"4","Random-LO",NA,1,1,-0.87
"MPI",9,"4","Random-LOT",NA,0,0,-6.82
"MPI",9,"5","Noisy-I",0.1,0,0,-197.72
"MPI",9,"5","Noisy-I",0.25,0,0,-118.61
"MPI",9,"5","Noisy-I",0.5,0,0,-58.86
"MPI",9,"5","Noisy-LO",0.1,1,1,7.27
"MPI",9,"5","Noisy-LO",0.25,1,1,3.92
"MPI",9,"5","Noisy-LO",0.5,1,1,0.93
"MPI",9,"5","Noisy-LO-mix",0.1,1,1,-0.02
"MPI",9,"5","Noisy-LO-mix",0.25,1,1,0.14
"MPI",9,"5","Noisy-LO-mix",0.5,1,1,-0.79
"MPI",9,"5","Noisy-P",0.1,1,1,9.35
"MPI",9,"5","Noisy-P",0.25,1,1,6
"MPI",9,"5","Noisy-P",0.5,1,1,3.01
"MPI",9,"5","Noisy-PI",0.1,1,1,9.05
"MPI",9,"5","Noisy-PI",0.25,1,1,5.7
"MPI",9,"5","Noisy-PI",0.5,1,1,2.71
"MPI",9,"5","Noisy-PI-mix",0.1,1,1,7.47
"MPI",9,"5","Noisy-PI-mix",0.25,1,1,4.54
"MPI",9,"5","Noisy-PI-mix",0.5,1,1,1.67
"MPI",9,"5","Random-LO",NA,1,1,-0.47
"MPI",9,"5","Random-LOT",NA,0,0,-6.64
"MPI",10,"1","Noisy-I",0.1,0,0,-197.72
"MPI",10,"1","Noisy-I",0.25,0,0,-118.61
"MPI",10,"1","Noisy-I",0.5,0,0,-58.86
"MPI",10,"1","Noisy-LO",0.1,1,1,7.27
"MPI",10,"1","Noisy-LO",0.25,1,1,3.92
"MPI",10,"1","Noisy-LO",0.5,1,1,0.93
"MPI",10,"1","Noisy-LO-mix",0.1,1,1,-0.23
"MPI",10,"1","Noisy-LO-mix",0.25,1,1,-0.3
"MPI",10,"1","Noisy-LO-mix",0.5,1,1,-1.25
"MPI",10,"1","Noisy-P",0.1,1,1,9.35
