data_file,algorithm,subject,predictor,importance
amount_1,naive_bayes,1-25,log_ratio,100
amount_1,naive_bayes,1-25,discrim,100
amount_1,naive_bayes,1-25,logistic,76.89243027888446
amount_1,knn,1-25,small,0
amount_1,knn,1-25,large,8.764940239043812
amount_1,knn,1-25,difference,78.68525896414343
amount_1,knn,1-25,ratio,100
amount_1,knn,1-25,log_ratio,100
amount_1,knn,1-25,discrim,100
amount_1,knn,1-25,logistic,76.89243027888446
amount_1,rf,1-25,small,0
amount_1,rf,1-25,large,5.578655912580277
amount_1,rf,1-25,difference,22.207944573446188
amount_1,rf,1-25,ratio,99.70264106979383
amount_1,rf,1-25,log_ratio,91.40039078215051
amount_1,rf,1-25,discrim,100
amount_1,rf,1-25,logistic,23.445970280017708
amount_1,glm,1-25,small,98.83478721177589
amount_1,glm,1-25,large,100
amount_1,glm,1-25,ratio,7.0800174394891915
amount_1,glm,1-25,log_ratio,11.909460496498891
amount_1,glm,1-25,discrim,0
amount_1,glm,1-25,logistic,91.74213737344317
amount_1,nnet,1-25,small,83.7926382449143
amount_1,nnet,1-25,large,0
amount_1,nnet,1-25,difference,100
amount_1,nnet,1-25,ratio,0.5717294720780036
amount_1,nnet,1-25,log_ratio,25.270364716880167
amount_1,nnet,1-25,discrim,33.283754262693876
amount_1,nnet,1-25,logistic,12.198925739463826
amount_1,rpart,1-26,difference,100
amount_1,rpart,1-26,discrim,45.984722636922726
amount_1,rpart,1-26,log_ratio,45.984722636922726
amount_1,rpart,1-26,logistic,100
amount_1,rpart,1-26,ratio,45.984722636922726
amount_1,rpart,1-26,small,0
amount_1,rpart,1-26,large,0
amount_1,c5.0,1-26,logistic,100
amount_1,c5.0,1-26,small,0
amount_1,c5.0,1-26,large,0
amount_1,c5.0,1-26,difference,0
amount_1,c5.0,1-26,ratio,0
amount_1,c5.0,1-26,log_ratio,0
amount_1,c5.0,1-26,discrim,0
amount_1,naive_bayes,1-26,small,0
amount_1,naive_bayes,1-26,large,52.63157894736843
amount_1,naive_bayes,1-26,difference,100
amount_1,naive_bayes,1-26,ratio,71.92982456140354
amount_1,naive_bayes,1-26,log_ratio,71.92982456140354
amount_1,naive_bayes,1-26,discrim,71.92982456140354
amount_1,naive_bayes,1-26,logistic,100
amount_1,knn,1-26,small,0
amount_1,knn,1-26,large,52.63157894736843
amount_1,knn,1-26,difference,100
amount_1,knn,1-26,ratio,71.92982456140354
amount_1,knn,1-26,log_ratio,71.92982456140354
amount_1,knn,1-26,discrim,71.92982456140354
amount_1,knn,1-26,logistic,100
amount_1,rf,1-26,small,0
amount_1,rf,1-26,large,10.920765240654621
amount_1,rf,1-26,difference,100
amount_1,rf,1-26,ratio,15.342759935006583
amount_1,rf,1-26,log_ratio,17.227236053960603
amount_1,rf,1-26,discrim,15.04799229135384
amount_1,rf,1-26,logistic,90.0014932437035
amount_1,glm,1-26,small,90.56441675957726
amount_1,glm,1-26,large,34.3796247168889
amount_1,glm,1-26,ratio,86.29481387543996
amount_1,glm,1-26,log_ratio,75.14396338078116
amount_1,glm,1-26,discrim,100
amount_1,glm,1-26,logistic,0
amount_1,nnet,1-26,small,10.327227971463943
amount_1,nnet,1-26,large,11.245787329683514
amount_1,nnet,1-26,difference,31.62621546676422
amount_1,nnet,1-26,ratio,46.27640166668661
amount_1,nnet,1-26,log_ratio,56.43274685924587
amount_1,nnet,1-26,discrim,100
amount_1,nnet,1-26,logistic,0
amount_1,rpart,1-29,difference,100
amount_1,rpart,1-29,discrim,84.18623407580753
amount_1,rpart,1-29,log_ratio,84.18623407580753
amount_1,rpart,1-29,logistic,100
amount_1,rpart,1-29,ratio,84.18623407580753
amount_1,rpart,1-29,small,0
amount_1,rpart,1-29,large,0
amount_1,c5.0,1-29,difference,100
amount_1,c5.0,1-29,ratio,100
amount_1,c5.0,1-29,logistic,100
amount_1,c5.0,1-29,large,64
amount_1,c5.0,1-29,discrim,60
amount_1,c5.0,1-29,small,0
amount_1,c5.0,1-29,log_ratio,0
amount_1,naive_bayes,1-29,small,0
amount_1,naive_bayes,1-29,large,46.195652173913025
amount_1,naive_bayes,1-29,difference,100
amount_1,naive_bayes,1-29,ratio,94.20289855072464
amount_1,naive_bayes,1-29,log_ratio,94.20289855072464
amount_1,naive_bayes,1-29,discrim,94.20289855072464
amount_1,naive_bayes,1-29,logistic,100
amount_1,knn,1-29,small,0
amount_1,knn,1-29,large,46.195652173913025
amount_1,knn,1-29,difference,100
amount_1,knn,1-29,ratio,94.20289855072464
amount_1,knn,1-29,log_ratio,94.20289855072464
amount_1,knn,1-29,discrim,94.20289855072464
amount_1,knn,1-29,logistic,100
amount_1,rf,1-29,small,0
amount_1,rf,1-29,large,23.70440979427778
amount_1,rf,1-29,difference,100
amount_1,rf,1-29,ratio,54.85569198326377
amount_1,rf,1-29,log_ratio,55.20600566374652
amount_1,rf,1-29,discrim,66.68476013013401
amount_1,rf,1-29,logistic,92.8849892020716
amount_1,glm,1-29,small,87.87284467140466
amount_1,glm,1-29,large,100
amount_1,glm,1-29,ratio,0
amount_1,glm,1-29,log_ratio,5.311502187267133
amount_1,glm,1-29,discrim,9.47847877060325
amount_1,glm,1-29,logistic,83.18415554479982
amount_1,nnet,1-29,small,28.480774639560092
amount_1,nnet,1-29,large,13.575452969082601
amount_1,nnet,1-29,difference,57.65940086083001
amount_1,nnet,1-29,ratio,65.71385412391011
amount_1,nnet,1-29,log_ratio,51.16834810353361
amount_1,nnet,1-29,discrim,100
amount_1,nnet,1-29,logistic,0
amount_1,rpart,1-30,difference,87.12460948900389
amount_1,rpart,1-30,discrim,100
amount_1,rpart,1-30,log_ratio,100
amount_1,rpart,1-30,logistic,87.12460948900387
amount_1,rpart,1-30,ratio,100
amount_1,rpart,1-30,small,0
amount_1,rpart,1-30,large,0
amount_1,c5.0,1-30,ratio,100
amount_1,c5.0,1-30,logistic,100
amount_1,c5.0,1-30,small,0
amount_1,c5.0,1-30,large,0
amount_1,c5.0,1-30,difference,0
amount_1,c5.0,1-30,log_ratio,0
amount_1,c5.0,1-30,discrim,0
amount_1,naive_bayes,1-30,small,0
amount_1,naive_bayes,1-30,large,26.330532212885142
amount_1,naive_bayes,1-30,difference,94.67787114845939
amount_1,naive_bayes,1-30,ratio,100
amount_1,naive_bayes,1-30,log_ratio,100
amount_1,naive_bayes,1-30,discrim,100
amount_1,naive_bayes,1-30,logistic,94.67787114845939
amount_1,knn,1-30,small,0
amount_1,knn,1-30,large,26.330532212885142
amount_1,knn,1-30,difference,94.67787114845939
amount_1,knn,1-30,ratio,100
amount_1,knn,1-30,log_ratio,100
amount_1,knn,1-30,discrim,100
amount_1,knn,1-30,logistic,94.67787114845939
amount_1,rf,1-30,small,0
amount_1,rf,1-30,large,14.52620846431023
amount_1,rf,1-30,difference,88.61394375723795
amount_1,rf,1-30,ratio,100
amount_1,rf,1-30,log_ratio,93.59989548774668
amount_1,rf,1-30,discrim,91.25405067573288
amount_1,rf,1-30,logistic,85.25344186967389
amount_1,glm,1-30,small,1.4804327423981882
amount_1,glm,1-30,large,15.284848714000749
amount_1,glm,1-30,ratio,2.504952846987886
amount_1,glm,1-30,log_ratio,0
amount_1,glm,1-30,discrim,22.21400665312789
amount_1,glm,1-30,logistic,100
amount_1,nnet,1-30,small,73.74451990107589
amount_1,nnet,1-30,large,56.32634452349322
amount_1,nnet,1-30,difference,100
amount_1,nnet,1-30,ratio,18.365445815663733
amount_1,nnet,1-30,log_ratio,4.367207637676067
amount_1,nnet,1-30,discrim,44.71151305822122
amount_1,nnet,1-30,logistic,0
amount_1,rpart,1-31,difference,83.65049042150287
amount_1,rpart,1-31,discrim,100
amount_1,rpart,1-31,log_ratio,100
amount_1,rpart,1-31,logistic,83.65049042150288
amount_1,rpart,1-31,ratio,100
amount_1,rpart,1-31,small,0
amount_1,rpart,1-31,large,0
amount_1,c5.0,1-31,difference,100
amount_1,c5.0,1-31,ratio,100
amount_1,c5.0,1-31,logistic,100
amount_1,c5.0,1-31,small,82
amount_1,c5.0,1-31,large,0
amount_1,c5.0,1-31,log_ratio,0
amount_1,c5.0,1-31,discrim,0
amount_1,naive_bayes,1-31,small,0
amount_1,naive_bayes,1-31,large,37.44769874476988
amount_1,naive_bayes,1-31,difference,97.69874476987447
amount_1,naive_bayes,1-31,ratio,100
amount_1,naive_bayes,1-31,log_ratio,100
amount_1,naive_bayes,1-31,discrim,100
amount_1,naive_bayes,1-31,logistic,97.69874476987447
amount_1,knn,1-31,small,0
amount_1,knn,1-31,large,37.44769874476988
amount_1,knn,1-31,difference,97.69874476987447
amount_1,knn,1-31,ratio,100
amount_1,knn,1-31,log_ratio,100
amount_1,knn,1-31,discrim,100
amount_1,knn,1-31,logistic,97.69874476987447
amount_1,rf,1-31,small,0
amount_1,rf,1-31,large,14.388350625749968
amount_1,rf,1-31,difference,95.76565961755877
amount_1,rf,1-31,ratio,99.44745820761828
amount_1,rf,1-31,log_ratio,99.176387333302
amount_1,rf,1-31,discrim,100
amount_1,rf,1-31,logistic,97.54848344608702
amount_1,glm,1-31,small,24.78348739183817
amount_1,glm,1-31,large,18.15633872788321
amount_1,glm,1-31,ratio,0
amount_1,glm,1-31,log_ratio,15.97843647941755
amount_1,glm,1-31,discrim,19.586856771266167
amount_1,glm,1-31,logistic,100
amount_1,nnet,1-31,small,20.129121740614544
amount_1,nnet,1-31,large,14.94977049607693
amount_1,nnet,1-31,difference,41.34985829818755
amount_1,nnet,1-31,ratio,42.40334210634637
amount_1,nnet,1-31,log_ratio,0
amount_1,nnet,1-31,discrim,100
amount_1,nnet,1-31,logistic,3.0250553415565506
amount_1,rpart,1-32,difference,83.86480572185782
amount_1,rpart,1-32,discrim,100
amount_1,rpart,1-32,log_ratio,100
amount_1,rpart,1-32,logistic,83.86480572185782
amount_1,rpart,1-32,ratio,100
amount_1,rpart,1-32,small,0
amount_1,rpart,1-32,large,0
amount_1,c5.0,1-32,difference,100
amount_1,c5.0,1-32,ratio,100
amount_1,c5.0,1-32,log_ratio,100
amount_1,c5.0,1-32,logistic,100
amount_1,c5.0,1-32,large,63.27
amount_1,c5.0,1-32,small,0
amount_1,c5.0,1-32,discrim,0
amount_1,naive_bayes,1-32,small,0
amount_1,naive_bayes,1-32,large,45.28985507246379
amount_1,naive_bayes,1-32,difference,100
amount_1,naive_bayes,1-32,ratio,96.3768115942029
amount_1,naive_bayes,1-32,log_ratio,96.3768115942029
amount_1,naive_bayes,1-32,discrim,96.3768115942029
amount_1,naive_bayes,1-32,logistic,100
amount_1,knn,1-32,small,0
amount_1,knn,1-32,large,45.28985507246379
amount_1,knn,1-32,difference,100
amount_1,knn,1-32,ratio,96.3768115942029
amount_1,knn,1-32,log_ratio,96.3768115942029
amount_1,knn,1-32,discrim,96.3768115942029
amount_1,knn,1-32,logistic,100
amount_1,rf,1-32,small,0
amount_1,rf,1-32,large,12.610858430091598
amount_1,rf,1-32,difference,72.4148084754569
amount_1,rf,1-32,ratio,100
amount_1,rf,1-32,log_ratio,93.68312153136367
amount_1,rf,1-32,discrim,82.10578168544218
amount_1,rf,1-32,logistic,75.78965293543153
amount_1,glm,1-32,small,74.24934612337
amount_1,glm,1-32,large,100
amount_1,glm,1-32,ratio,10.021006174464251
amount_1,glm,1-32,log_ratio,0
amount_1,glm,1-32,discrim,19.64573562424999
amount_1,glm,1-32,logistic,62.932702425034556
amount_1,nnet,1-32,small,48.86216162298461
amount_1,nnet,1-32,large,16.35269014511369
amount_1,nnet,1-32,difference,72.8256538948446
amount_1,nnet,1-32,ratio,56.33235152736245
amount_1,nnet,1-32,log_ratio,72.67849274968869
amount_1,nnet,1-32,discrim,100
amount_1,nnet,1-32,logistic,0
amount_1,rpart,1-37,difference,80.02127365506807
amount_1,rpart,1-37,discrim,100
amount_1,rpart,1-37,log_ratio,100
amount_1,rpart,1-37,logistic,80.02127365506807
amount_1,rpart,1-37,ratio,100
amount_1,rpart,1-37,small,0
amount_1,rpart,1-37,large,0
amount_1,c5.0,1-37,ratio,100
amount_1,c5.0,1-37,small,54
amount_1,c5.0,1-37,difference,54
amount_1,c5.0,1-37,large,0
amount_1,c5.0,1-37,log_ratio,0
amount_1,c5.0,1-37,discrim,0
amount_1,c5.0,1-37,logistic,0
amount_1,naive_bayes,1-37,small,0
amount_1,naive_bayes,1-37,large,34.95495495495497
amount_1,naive_bayes,1-37,difference,92.61261261261261
amount_1,naive_bayes,1-37,ratio,100
amount_1,naive_bayes,1-37,log_ratio,100
amount_1,naive_bayes,1-37,discrim,100
amount_1,naive_bayes,1-37,logistic,92.61261261261261
amount_1,knn,1-37,small,0
amount_1,knn,1-37,large,34.95495495495497
amount_1,knn,1-37,difference,92.61261261261261
amount_1,knn,1-37,ratio,100
amount_1,knn,1-37,log_ratio,100
amount_1,knn,1-37,discrim,100
amount_1,knn,1-37,logistic,92.61261261261261
amount_1,rf,1-37,small,0
amount_1,rf,1-37,large,10.492254919133513
amount_1,rf,1-37,difference,76.55105785545179
amount_1,rf,1-37,ratio,89.06223443472136
amount_1,rf,1-37,log_ratio,98.61098962006545
amount_1,rf,1-37,discrim,100
amount_1,rf,1-37,logistic,74.97351509024087
amount_1,glm,1-37,small,0
amount_1,glm,1-37,large,8.256067802604958
amount_1,glm,1-37,ratio,67.297272161565445
amount_1,glm,1-37,log_ratio,100
amount_1,glm,1-37,discrim,28.858027347951253
amount_1,glm,1-37,logistic,76.1559026929509
amount_1,nnet,1-37,small,67.04906357660978
amount_1,nnet,1-37,large,45.99621656620809
amount_1,nnet,1-37,difference,100
amount_1,nnet,1-37,ratio,30.86187813271191
amount_1,nnet,1-37,log_ratio,15.90381205339996
amount_1,nnet,1-37,discrim,63.32688250804669
amount_1,nnet,1-37,logistic,0
amount_1,rpart,1-38,difference,100
amount_1,rpart,1-38,discrim,47.15432392557433
amount_1,rpart,1-38,log_ratio,47.15432392557433
amount_1,rpart,1-38,logistic,100
amount_1,rpart,1-38,ratio,47.15432392557433
amount_1,rpart,1-38,small,0
amount_1,rpart,1-38,large,0
amount_1,c5.0,1-38,logistic,100
amount_1,c5.0,1-38,small,0
amount_1,c5.0,1-38,large,0
amount_1,c5.0,1-38,difference,0
amount_1,c5.0,1-38,ratio,0
amount_1,c5.0,1-38,log_ratio,0
amount_1,c5.0,1-38,discrim,0
amount_1,naive_bayes,1-38,small,0
amount_1,naive_bayes,1-38,large,50.93833780160858
amount_1,naive_bayes,1-38,difference,100
amount_1,naive_bayes,1-38,ratio,72.65415549597854
amount_1,naive_bayes,1-38,log_ratio,72.65415549597854
amount_1,naive_bayes,1-38,discrim,72.65415549597854
amount_1,naive_bayes,1-38,logistic,100
amount_1,knn,1-38,small,0
amount_1,knn,1-38,large,50.93833780160858
amount_1,knn,1-38,difference,100
amount_1,knn,1-38,ratio,72.65415549597854
amount_1,knn,1-38,log_ratio,72.65415549597854
amount_1,knn,1-38,discrim,72.65415549597854
amount_1,knn,1-38,logistic,100
amount_1,rf,1-38,small,0
amount_1,rf,1-38,large,3.467440449904348
amount_1,rf,1-38,difference,98.49238773581102
amount_1,rf,1-38,ratio,17.624693054536188
amount_1,rf,1-38,log_ratio,19.890403640141063
amount_1,rf,1-38,discrim,21.966550317795804
amount_1,rf,1-38,logistic,100
amount_1,glm,1-38,small,0
amount_1,glm,1-38,large,28.365800952227932
amount_1,glm,1-38,ratio,27.584801377190793
amount_1,glm,1-38,log_ratio,28.42041212852362
amount_1,glm,1-38,discrim,46.86182828385243
amount_1,glm,1-38,logistic,100
amount_1,nnet,1-38,small,14.451701284131712
amount_1,nnet,1-38,large,17.18049476326808
amount_1,nnet,1-38,difference,51.83620255680286
amount_1,nnet,1-38,ratio,49.208822297164424
amount_1,nnet,1-38,log_ratio,49.5228292737804
amount_1,nnet,1-38,discrim,100
amount_1,nnet,1-38,logistic,0
amount_1,rpart,1-40,difference,100
amount_1,rpart,1-40,discrim,90.62871636786944
amount_1,rpart,1-40,log_ratio,90.62871636786944
amount_1,rpart,1-40,logistic,100
amount_1,rpart,1-40,ratio,90.62871636786944
amount_1,rpart,1-40,small,0
amount_1,rpart,1-40,large,0
amount_1,c5.0,1-40,ratio,100
amount_1,c5.0,1-40,logistic,100
amount_1,c5.0,1-40,small,0
amount_1,c5.0,1-40,large,0
amount_1,c5.0,1-40,difference,0
amount_1,c5.0,1-40,log_ratio,0
amount_1,c5.0,1-40,discrim,0
amount_1,naive_bayes,1-40,small,0
amount_1,naive_bayes,1-40,large,45.42936288088643
amount_1,naive_bayes,1-40,difference,100
amount_1,naive_bayes,1-40,ratio,92.5207756232687
amount_1,naive_bayes,1-40,log_ratio,92.5207756232687
amount_1,naive_bayes,1-40,discrim,92.5207756232687
amount_1,naive_bayes,1-40,logistic,100
amount_1,knn,1-40,small,0
amount_1,knn,1-40,large,45.42936288088643
amount_1,knn,1-40,difference,100
amount_1,knn,1-40,ratio,92.5207756232687
amount_1,knn,1-40,log_ratio,92.5207756232687
amount_1,knn,1-40,discrim,92.5207756232687
amount_1,knn,1-40,logistic,100
amount_1,rf,1-40,small,0
amount_1,rf,1-40,large,12.877921645585385
amount_1,rf,1-40,difference,100
amount_1,rf,1-40,ratio,59.71206259081687
amount_1,rf,1-40,log_ratio,57.347553192268784
amount_1,rf,1-40,discrim,65.60232858609845
amount_1,rf,1-40,logistic,95.63143325028464
amount_1,glm,1-40,small,46.3706269131774
amount_1,glm,1-40,large,53.11268088369134
amount_1,glm,1-40,ratio,22.36387314432698
amount_1,glm,1-40,log_ratio,0
amount_1,glm,1-40,discrim,61.29409439048402
amount_1,glm,1-40,logistic,100
amount_1,nnet,1-40,small,34.548675226590134
amount_1,nnet,1-40,large,29.675859371121
amount_1,nnet,1-40,difference,70.46908092442293
amount_1,nnet,1-40,ratio,37.7652393820823
amount_1,nnet,1-40,log_ratio,0
amount_1,nnet,1-40,discrim,100
amount_1,nnet,1-40,logistic,10.076810689579988
amount_1,rpart,1-41,difference,100
amount_1,rpart,1-41,discrim,38.08823340205112
amount_1,rpart,1-41,log_ratio,38.08823340205112
amount_1,rpart,1-41,logistic,100
amount_1,rpart,1-41,ratio,38.08823340205112
amount_1,rpart,1-41,small,0
amount_1,rpart,1-41,large,0
amount_1,c5.0,1-41,logistic,100
amount_1,c5.0,1-41,small,0
amount_1,c5.0,1-41,large,0
amount_1,c5.0,1-41,difference,0
amount_1,c5.0,1-41,ratio,0
amount_1,c5.0,1-41,log_ratio,0
amount_1,c5.0,1-41,discrim,0
amount_1,naive_bayes,1-41,small,0
amount_1,naive_bayes,1-41,large,61.471861471861445
amount_1,naive_bayes,1-41,difference,100
amount_1,naive_bayes,1-41,ratio,59.3073593073593
amount_1,naive_bayes,1-41,log_ratio,59.3073593073593
amount_1,naive_bayes,1-41,discrim,59.3073593073593
amount_1,naive_bayes,1-41,logistic,100
amount_1,knn,1-41,small,0
amount_1,knn,1-41,large,61.471861471861445
amount_1,knn,1-41,difference,100
amount_1,knn,1-41,ratio,59.3073593073593
amount_1,knn,1-41,log_ratio,59.3073593073593
amount_1,knn,1-41,discrim,59.3073593073593
amount_1,knn,1-41,logistic,100
amount_1,rf,1-41,small,0
amount_1,rf,1-41,large,13.420580884861161
amount_1,rf,1-41,difference,91.96248844812055
amount_1,rf,1-41,ratio,9.954875776752568
amount_1,rf,1-41,log_ratio,8.70192933034215
amount_1,rf,1-41,discrim,9.517277590841006
amount_1,rf,1-41,logistic,100
amount_1,glm,1-41,small,0
amount_1,glm,1-41,large,9.122866971945805e-4
amount_1,glm,1-41,ratio,10.686230824047643
amount_1,glm,1-41,log_ratio,14.284306510257272
amount_1,glm,1-41,discrim,7.021495547345599
amount_1,glm,1-41,logistic,100
amount_1,nnet,1-41,small,15.910800854431884
amount_1,nnet,1-41,large,84.77294044422821
amount_1,nnet,1-41,difference,100
amount_1,nnet,1-41,ratio,36.192369169179265
amount_1,nnet,1-41,log_ratio,0
amount_1,nnet,1-41,discrim,94.1269801115691
amount_1,nnet,1-41,logistic,2.0935495767915078
amount_1,rpart,1-42,difference,100
amount_1,rpart,1-42,discrim,62.07959701928804
amount_1,rpart,1-42,log_ratio,62.07959701928804
amount_1,rpart,1-42,logistic,100
amount_1,rpart,1-42,ratio,62.07959701928804
amount_1,rpart,1-42,small,0
amount_1,rpart,1-42,large,0
amount_1,c5.0,1-42,ratio,100
amount_1,c5.0,1-42,logistic,100
amount_1,c5.0,1-42,difference,83.67
amount_1,c5.0,1-42,log_ratio,61.22
amount_1,c5.0,1-42,small,55.1
amount_1,c5.0,1-42,large,0
amount_1,c5.0,1-42,discrim,0
amount_1,naive_bayes,1-42,small,0
amount_1,naive_bayes,1-42,large,51.91011235955057
amount_1,naive_bayes,1-42,difference,100
amount_1,naive_bayes,1-42,ratio,64.9438202247191
amount_1,naive_bayes,1-42,log_ratio,64.9438202247191
amount_1,naive_bayes,1-42,discrim,64.9438202247191
amount_1,naive_bayes,1-42,logistic,100
amount_1,knn,1-42,small,0
amount_1,knn,1-42,large,51.91011235955057
amount_1,knn,1-42,difference,100
amount_1,knn,1-42,ratio,64.9438202247191
amount_1,knn,1-42,log_ratio,64.9438202247191
amount_1,knn,1-42,discrim,64.9438202247191
amount_1,knn,1-42,logistic,100
amount_1,rf,1-42,small,0
amount_1,rf,1-42,large,16.41333986401283
amount_1,rf,1-42,difference,100
amount_1,rf,1-42,ratio,28.74029710674511
amount_1,rf,1-42,log_ratio,22.999288026501755
amount_1,rf,1-42,discrim,27.61477464540819
amount_1,rf,1-42,logistic,92.86427141872598
amount_1,glm,1-42,small,85.99539548914333
amount_1,glm,1-42,large,100
amount_1,glm,1-42,ratio,3.045853322749047
amount_1,glm,1-42,log_ratio,9.01498677011025
amount_1,glm,1-42,discrim,0
amount_1,glm,1-42,logistic,34.75437485981321
amount_1,nnet,1-42,small,47.65312260323415
amount_1,nnet,1-42,large,82.33535115268641
amount_1,nnet,1-42,difference,100
amount_1,nnet,1-42,ratio,58.09625819620655
amount_1,nnet,1-42,log_ratio,35.42012802466999
amount_1,nnet,1-42,discrim,95.64021996079137
amount_1,nnet,1-42,logistic,0
amount_1,rpart,1-44,difference,54.02724206215309
amount_1,rpart,1-44,discrim,100
amount_1,rpart,1-44,log_ratio,100
amount_1,rpart,1-44,logistic,54.02724206215309
amount_1,rpart,1-44,ratio,100
amount_1,rpart,1-44,small,0
amount_1,rpart,1-44,large,0
amount_1,c5.0,1-44,ratio,100
amount_1,c5.0,1-44,logistic,100
amount_1,c5.0,1-44,discrim,96
amount_1,c5.0,1-44,difference,94
amount_1,c5.0,1-44,small,0
amount_1,c5.0,1-44,large,0
amount_1,c5.0,1-44,log_ratio,0
amount_1,naive_bayes,1-44,small,0.8108108108107893
amount_1,naive_bayes,1-44,large,0
amount_1,naive_bayes,1-44,difference,80.81081081081079
amount_1,naive_bayes,1-44,ratio,100
amount_1,naive_bayes,1-44,log_ratio,100
amount_1,naive_bayes,1-44,discrim,100
amount_1,naive_bayes,1-44,logistic,80.81081081081079
amount_1,knn,1-44,small,0.8108108108107893
amount_1,knn,1-44,large,0
amount_1,knn,1-44,difference,80.81081081081079
amount_1,knn,1-44,ratio,100
amount_1,knn,1-44,log_ratio,100
amount_1,knn,1-44,discrim,100
amount_1,knn,1-44,logistic,80.81081081081079
amount_1,rf,1-44,small,4.471927636480181
amount_1,rf,1-44,large,0
amount_1,rf,1-44,difference,66.40301884121537
amount_1,rf,1-44,ratio,100
amount_1,rf,1-44,log_ratio,96.04725855195316
amount_1,rf,1-44,discrim,90.24993937679618
